Language	Parameter	Cognateset
Megleno_Romanian	wind	289
Istro_Romanian	wind	-466
Aromanian	wind	289
Romanian	wind	289
Dalmatian	wind	289
Friulian	wind	290
Gardenese_Ladin	wind	289
Fassano_Ladin	wind	289
Rumantsch_Grischun	wind	289
Sursilvan_Romansh	wind	289
Surmiran_Romansh	wind	289
Vallader_Romansh	wind	289
Lanzo_Torinese_Piemontese	wind	289
Barbania_Piemontese	wind	289
Carmagnola_Piemontese	wind	290
Vercellese_Piemontese	wind	289
Ravennate_Romagnol	wind	289
Ferrarese_Emiliano	wind	289
Carpigiano_Emiliano	wind	289
Reggiano_Emiliano	wind	289
Rapallo_Ligurian	wind	289
Genoese_Ligurian	wind	289
Stella_Ligurian	wind	289
Venice_Venetian	wind	289
Primiero_Venetian	wind	289
Bellunese_Venetian	wind	289
Standard_Italian	wind	289
Grosseto_Italian	wind	289
Neapolitan	wind	289
Logudorese	wind	289
Campidanese	wind	289
Palermitan_Sicilian	wind	289
Messinese_Sicilian	wind	289
Catanian_Sicilian	wind	289
South-Eastern_Sicilian	wind	289
Central_Catalan	wind	289
North-Western_Catalan	wind	289
Minorcan_Catalan	wind	289
Castelló_de_la_Plana_Catalan	wind	289
Valencian_Catalan	wind	289
Manises_Catalan	wind	289
Castilian_Spanish	wind	289
Provençal_Occitan	wind	289
Provençal_Occitan	wind	290
Megleno_Romanian	woman	247
Istro_Romanian	woman	-433
Aromanian	woman	247
Romanian	woman	248
Dalmatian	woman	247
Friulian	woman	249
Gardenese_Ladin	woman	250
Fassano_Ladin	woman	249
Rumantsch_Grischun	woman	249
Sursilvan_Romansh	woman	249
Surmiran_Romansh	woman	249
Vallader_Romansh	woman	251
Lanzo_Torinese_Piemontese	woman	249
Barbania_Piemontese	woman	249
Carmagnola_Piemontese	woman	249
Vercellese_Piemontese	woman	251
Ravennate_Romagnol	woman	251
Ferrarese_Emiliano	woman	251
Carpigiano_Emiliano	woman	251
Reggiano_Emiliano	woman	251
Rapallo_Ligurian	woman	251
Genoese_Ligurian	woman	251
Stella_Ligurian	woman	251
Venice_Venetian	woman	251
Primiero_Venetian	woman	249
Bellunese_Venetian	woman	249
Standard_Italian	woman	251
Grosseto_Italian	woman	251
Neapolitan	woman	249
Logudorese	woman	249
Campidanese	woman	249
Palermitan_Sicilian	woman	249
Messinese_Sicilian	woman	249
Catanian_Sicilian	woman	249
South-Eastern_Sicilian	woman	249
Central_Catalan	woman	251
North-Western_Catalan	woman	251
Minorcan_Catalan	woman	251
Castelló_de_la_Plana_Catalan	woman	251
Valencian_Catalan	woman	251
Manises_Catalan	woman	251
Castilian_Spanish	woman	247
Provençal_Occitan	woman	249
Sursilvan_Romansh	woman	251
Megleno_Romanian	worm	291
Istro_Romanian	worm	291
Aromanian	worm	291
Romanian	worm	291
Dalmatian	worm	291
Friulian	worm	291
Gardenese_Ladin	worm	291
Fassano_Ladin	worm	291
Rumantsch_Grischun	worm	291
Sursilvan_Romansh	worm	291
Surmiran_Romansh	worm	291
Vallader_Romansh	worm	291
Lanzo_Torinese_Piemontese	worm	291
Barbania_Piemontese	worm	291
Carmagnola_Piemontese	worm	291
Vercellese_Piemontese	worm	291
Ravennate_Romagnol	worm	291
Ferrarese_Emiliano	worm	291
Carpigiano_Emiliano	worm	293
Reggiano_Emiliano	worm	293
Rapallo_Ligurian	worm	291
Genoese_Ligurian	worm	291
Stella_Ligurian	worm	291
Venice_Venetian	worm	291
Primiero_Venetian	worm	291
Bellunese_Venetian	worm	294
Standard_Italian	worm	291
Grosseto_Italian	worm	293
Neapolitan	worm	291
Logudorese	worm	291
Campidanese	worm	291
Palermitan_Sicilian	worm	291
Messinese_Sicilian	worm	291
Catanian_Sicilian	worm	291
South-Eastern_Sicilian	worm	291
Central_Catalan	worm	295
North-Western_Catalan	worm	295
Minorcan_Catalan	worm	295
Castelló_de_la_Plana_Catalan	worm	295
Valencian_Catalan	worm	295
Manises_Catalan	worm	295
Castilian_Spanish	worm	296
Provençal_Occitan	worm	291
Romanian	worm	292
Megleno_Romanian	year	297
Istro_Romanian	year	297
Aromanian	year	297
Romanian	year	297
Dalmatian	year	297
Friulian	year	297
Gardenese_Ladin	year	297
Fassano_Ladin	year	297
Rumantsch_Grischun	year	297
Sursilvan_Romansh	year	297
Surmiran_Romansh	year	297
Vallader_Romansh	year	297
Lanzo_Torinese_Piemontese	year	297
Barbania_Piemontese	year	297
Carmagnola_Piemontese	year	297
Vercellese_Piemontese	year	297
Ravennate_Romagnol	year	297
Ferrarese_Emiliano	year	297
Carpigiano_Emiliano	year	297
Reggiano_Emiliano	year	297
Rapallo_Ligurian	year	297
Genoese_Ligurian	year	297
Stella_Ligurian	year	297
Venice_Venetian	year	297
Primiero_Venetian	year	297
Bellunese_Venetian	year	297
Standard_Italian	year	297
Grosseto_Italian	year	297
Neapolitan	year	297
Logudorese	year	297
Campidanese	year	297
Palermitan_Sicilian	year	297
Messinese_Sicilian	year	297
Catanian_Sicilian	year	297
South-Eastern_Sicilian	year	297
Central_Catalan	year	297
North-Western_Catalan	year	297
Minorcan_Catalan	year	297
Castelló_de_la_Plana_Catalan	year	297
Valencian_Catalan	year	297
Manises_Catalan	year	297
Castilian_Spanish	year	297
Provençal_Occitan	year	297
Megleno_Romanian	yellow	252
Istro_Romanian	yellow	-434
Aromanian	yellow	252
Romanian	yellow	252
Dalmatian	yellow	-435
Friulian	yellow	-436
Gardenese_Ladin	yellow	-437
Fassano_Ladin	yellow	-438
Rumantsch_Grischun	yellow	253
Sursilvan_Romansh	yellow	253
Surmiran_Romansh	yellow	253
Vallader_Romansh	yellow	-439
Lanzo_Torinese_Piemontese	yellow	-440
Barbania_Piemontese	yellow	-441
Carmagnola_Piemontese	yellow	-442
Vercellese_Piemontese	yellow	-443
Ravennate_Romagnol	yellow	-444
Ferrarese_Emiliano	yellow	-445
Carpigiano_Emiliano	yellow	-446
Reggiano_Emiliano	yellow	-447
Rapallo_Ligurian	yellow	-448
Genoese_Ligurian	yellow	-449
Stella_Ligurian	yellow	-450
Venice_Venetian	yellow	-451
Primiero_Venetian	yellow	-452
Bellunese_Venetian	yellow	-453
Standard_Italian	yellow	-454
Grosseto_Italian	yellow	-455
Neapolitan	yellow	-456
Logudorese	yellow	-457
Campidanese	yellow	-458
Palermitan_Sicilian	yellow	-459
Messinese_Sicilian	yellow	-460
Catanian_Sicilian	yellow	-461
South-Eastern_Sicilian	yellow	-462
Central_Catalan	yellow	254
North-Western_Catalan	yellow	254
Minorcan_Catalan	yellow	254
Castelló_de_la_Plana_Catalan	yellow	254
Valencian_Catalan	yellow	254
Manises_Catalan	yellow	254
Castilian_Spanish	yellow	255
Provençal_Occitan	yellow	-463
