Language	Parameter	Cognateset
B11a_Mpongwe	tail	tail-1
B11a_Mpongwe	ten	ten-1
B11a_Mpongwe	three	three-4
B11a_Mpongwe	tongue	tongue-1
B11a_Mpongwe	tooth	tooth-3
B11a_Mpongwe	tree	tree-1
B11a_Mpongwe	two	two-5
B11a_Mpongwe	urine	urine-11
B11a_Mpongwe	village	village-20
B11a_Mpongwe	vomit	vomit-8
B11a_Mpongwe	walk	walk-4
B11a_Mpongwe	war	war-13
B11a_Mpongwe	water	water-12
B11a_Mpongwe	wind	wind-11
B11a_Mpongwe	woman	woman-9
B11b_Orungu	animal	animal-1
B11b_Orungu	arm	arm-9
B11b_Orungu	ashes	ashes-1
B11b_Orungu	bark	bark-17
B11b_Orungu	bed	bed-16
B11b_Orungu	belly	belly-1
B11b_Orungu	big	big-21
B11b_Orungu	bird	bird-2
B11b_Orungu	bite	bite-1
B11b_Orungu	blood	blood-1
B11b_Orungu	bone	bone-9
B11b_Orungu	breast	breast-1
B11b_Orungu	burn	burn-14
B11b_Orungu	child	child-1
B11b_Orungu	cloud	cloud-6
B11b_Orungu	come	come-15
B11b_Orungu	count	count-2
B11b_Orungu	dew	dew-10
B11b_Orungu	die	die-1
B11b_Orungu	dog	dog-1
B11b_Orungu	drink	drink-8
B11b_Orungu	ear	ear-4
B11b_Orungu	eat	eat-5
B11b_Orungu	egg	egg-3
B11b_Orungu	elephant	elephant-4
B11b_Orungu	eye	eye-7
B11b_Orungu	face	face-4
B11b_Orungu	fall	fall-14
B11b_Orungu	fat, oil	fatoil-10
B11b_Orungu	feather	feather-17
B11b_Orungu	fingernail	fingernail-15
B11b_Orungu	fire	fire-13
B11b_Orungu	fire-wood	firewood-1
B11b_Orungu	fish	fish-14
B11b_Orungu	five	five-1
B11b_Orungu	fly	fly-19
B11b_Orungu	four	four-4
B11b_Orungu	give	give-1
B11b_Orungu	goat	goat-1
B11b_Orungu	ground, soil	groundsoil-2
B11b_Orungu	hair	hair-8
B11b_Orungu	head	head-5
B11b_Orungu	hear	hear-1
B11b_Orungu	heart	heart-1
B11b_Orungu	horn	horn-9
B11b_Orungu	house	house-12
B11b_Orungu	hunger	hunger-1
B11b_Orungu	intestine	intestine-6
B11b_Orungu	iron	iron-16
B11b_Orungu	kill	kill-5
B11b_Orungu	knee	knee-7
B11b_Orungu	knife	knife-17
B11b_Orungu	know	know-25
B11b_Orungu	leaf	leaf-12
B11b_Orungu	leg	leg-1
B11b_Orungu	liver	liver-17
B11b_Orungu	louse	louse-18
B11b_Orungu	man	man-2
B11b_Orungu	moon	moon-5
B11b_Orungu	mouth	mouth-3
B11b_Orungu	name	name-4
B11b_Orungu	navel	navel-3
B11b_Orungu	neck	neck-6
B11b_Orungu	night	night-11
B11b_Orungu	nose	nose-7
B11b_Orungu	one	one-5
B11b_Orungu	person	person-5
B11b_Orungu	rain	rain-9
B11b_Orungu	road	road-8
B11b_Orungu	root	root-5
B11b_Orungu	salt	salt-6
B11b_Orungu	sand	sand-13
B11b_Orungu	see	see-1
B11b_Orungu	send	send-1
B11b_Orungu	shame	shame-5
B11b_Orungu	sing	sing-2
B11b_Orungu	skin	skin-8
B11b_Orungu	sky	sky-7
B11b_Orungu	sleep	sleep-5
B11b_Orungu	smoke	smoke-4
B11b_Orungu	snake	snake-2
B11b_Orungu	spear	spear-1
B11b_Orungu	steal	steal-5
B11b_Orungu	stone	stone-8
B11b_Orungu	sun	sun-24
B11b_Orungu	tail	tail-1
B11b_Orungu	ten	ten-1
B11b_Orungu	three	three-4
B11b_Orungu	tongue	tongue-1
B11b_Orungu	tooth	tooth-3
B11b_Orungu	tree	tree-1
B11b_Orungu	two	two-5
B11b_Orungu	urine	urine-11
B11b_Orungu	village	village-20
B11b_Orungu	vomit	vomit-8
B11b_Orungu	walk	walk-4
B11b_Orungu	war	war-13
B11b_Orungu	water	water-12
B11b_Orungu	wind	wind-11
B11b_Orungu	woman	woman-9
B11c_Galwa	animal	animal-1
B11c_Galwa	arm	arm-9
B11c_Galwa	ashes	ashes-1
B11c_Galwa	bark	bark-17
B11c_Galwa	bed	bed-16
B11c_Galwa	belly	belly-1
B11c_Galwa	big	big-21
B11c_Galwa	bird	bird-2
B11c_Galwa	bite	bite-1
B11c_Galwa	blood	blood-1
B11c_Galwa	bone	bone-9
B11c_Galwa	breast	breast-1
B11c_Galwa	burn	burn-14
B11c_Galwa	child	child-1
B11c_Galwa	cloud	cloud-6
B11c_Galwa	come	come-15
B11c_Galwa	count	count-2
B11c_Galwa	dew	dew-10
B11c_Galwa	die	die-1
B11c_Galwa	dog	dog-1
B11c_Galwa	drink	drink-8
B11c_Galwa	ear	ear-4
B11c_Galwa	eat	eat-5
B11c_Galwa	egg	egg-3
B11c_Galwa	elephant	elephant-4
B11c_Galwa	eye	eye-7
B11c_Galwa	face	face-4
B11c_Galwa	fall	fall-14
B11c_Galwa	fat, oil	fatoil-10
B11c_Galwa	feather	feather-17
B11c_Galwa	fingernail	fingernail-15
B11c_Galwa	fire	fire-13
B11c_Galwa	fire-wood	firewood-1
B11c_Galwa	fish	fish-1
B11c_Galwa	five	five-1
B11c_Galwa	fly	fly-19
B11c_Galwa	four	four-4
B11c_Galwa	give	give-1
B11c_Galwa	goat	goat-1
B11c_Galwa	ground, soil	groundsoil-2
B11c_Galwa	hair	hair-8
B11c_Galwa	head	head-5
B11c_Galwa	hear	hear-1
B11c_Galwa	heart	heart-1
B11c_Galwa	horn	horn-9
B11c_Galwa	house	house-12
B11c_Galwa	hunger	hunger-1
B11c_Galwa	intestine	intestine-6
B11c_Galwa	iron	iron-16
B11c_Galwa	kill	kill-5
B11c_Galwa	knee	knee-7
B11c_Galwa	knife	knife-17
B11c_Galwa	know	know-25
B11c_Galwa	leaf	leaf-12
B11c_Galwa	leg	leg-1
B11c_Galwa	liver	liver-17
B11c_Galwa	louse	louse-18
B11c_Galwa	man	man-2
B11c_Galwa	moon	moon-5
B11c_Galwa	mouth	mouth-3
B11c_Galwa	name	name-4
B11c_Galwa	navel	navel-3
B11c_Galwa	neck	neck-6
B11c_Galwa	night	night-10
B11c_Galwa	nose	nose-7
B11c_Galwa	one	one-5
B11c_Galwa	person	person-5
B11c_Galwa	rain	rain-9
B11c_Galwa	road	road-8
B11c_Galwa	root	root-5
B11c_Galwa	salt	salt-6
B11c_Galwa	sand	sand-4
B11c_Galwa	see	see-1
B11c_Galwa	send	send-1
B11c_Galwa	shame	shame-5
B11c_Galwa	sing	sing-2
B11c_Galwa	skin	skin-8
B11c_Galwa	sky	sky-7
B11c_Galwa	sleep	sleep-5
B11c_Galwa	smoke	smoke-4
B11c_Galwa	snake	snake-2
B11c_Galwa	spear	spear-1
B11c_Galwa	steal	steal-5
B11c_Galwa	stone	stone-8
B11c_Galwa	sun	sun-24
B11c_Galwa	tail	tail-1
B11c_Galwa	ten	ten-1
B11c_Galwa	three	three-4
B11c_Galwa	tongue	tongue-1
B11c_Galwa	tooth	tooth-3
B11c_Galwa	tree	tree-1
B11c_Galwa	two	two-5
B11c_Galwa	urine	urine-11
B11c_Galwa	village	village-20
B11c_Galwa	vomit	vomit-8
B11c_Galwa	walk	walk-4
B11c_Galwa	war	war-13
B11c_Galwa	water	water-12
B11c_Galwa	wind	wind-11
B11c_Galwa	woman	woman-9
B11d_Dyumba	animal	animal-1
B11d_Dyumba	arm	arm-9
B11d_Dyumba	ashes	ashes-1
B11d_Dyumba	bark	bark-17
B11d_Dyumba	bed	bed-16
B11d_Dyumba	belly	belly-1
B11d_Dyumba	big	big-22
B11d_Dyumba	bird	bird-2
B11d_Dyumba	bite	bite-1
B11d_Dyumba	blood	blood-1
B11d_Dyumba	bone	bone-9
B11d_Dyumba	breast	breast-1
B11d_Dyumba	burn	burn-14
B11d_Dyumba	child	child-1
B11d_Dyumba	cloud	cloud-6
B11d_Dyumba	come	come-15
B11d_Dyumba	count	count-2
B11d_Dyumba	dew	dew-10
B11d_Dyumba	die	die-1
B11d_Dyumba	dog	dog-1
B11d_Dyumba	drink	drink-8
B11d_Dyumba	ear	ear-4
B11d_Dyumba	eat	eat-5
B11d_Dyumba	egg	egg-3
B11d_Dyumba	elephant	elephant-4
B11d_Dyumba	eye	eye-7
B11d_Dyumba	face	face-4
B11d_Dyumba	fall	fall-14
B11d_Dyumba	fat, oil	fatoil-10
B11d_Dyumba	feather	feather-17
B11d_Dyumba	fingernail	fingernail-15
B11d_Dyumba	fire	fire-13
B11d_Dyumba	fire-wood	firewood-1
B11d_Dyumba	fish	fish-1
B11d_Dyumba	five	five-1
B11d_Dyumba	fly	fly-19
B11d_Dyumba	four	four-4
B11d_Dyumba	give	give-1
B11d_Dyumba	goat	goat-1
B11d_Dyumba	ground, soil	groundsoil-2
B11d_Dyumba	hair	hair-8
B11d_Dyumba	head	head-5
B11d_Dyumba	heart	heart-1
B11d_Dyumba	horn	horn-9
B11d_Dyumba	house	house-12
B11d_Dyumba	hunger	hunger-1
B11d_Dyumba	intestine	intestine-6
B11d_Dyumba	iron	iron-16
B11d_Dyumba	kill	kill-5
B11d_Dyumba	knee	knee-7
B11d_Dyumba	knife	knife-17
B11d_Dyumba	know	know-25
B11d_Dyumba	leaf	leaf-12
B11d_Dyumba	leg	leg-1
B11d_Dyumba	liver	liver-17
B11d_Dyumba	louse	louse-18
B11d_Dyumba	man	man-2
B11d_Dyumba	moon	moon-5
B11d_Dyumba	mouth	mouth-3
B11d_Dyumba	name	name-4
B11d_Dyumba	navel	navel-3
B11d_Dyumba	neck	neck-6
B11d_Dyumba	night	night-11
B11d_Dyumba	nose	nose-7
B11d_Dyumba	one	one-5
B11d_Dyumba	person	person-5
B11d_Dyumba	rain	rain-9
B11d_Dyumba	road	road-8
B11d_Dyumba	root	root-5
B11d_Dyumba	salt	salt-6
B11d_Dyumba	sand	sand-4
B11d_Dyumba	see	see-1
B11d_Dyumba	send	send-1
B11d_Dyumba	shame	shame-5
B11d_Dyumba	sing	sing-2
B11d_Dyumba	skin	skin-8
B11d_Dyumba	sky	sky-7
B11d_Dyumba	sleep	sleep-5
B11d_Dyumba	smoke	smoke-4
B11d_Dyumba	snake	snake-2
B11d_Dyumba	spear	spear-1
B11d_Dyumba	steal	steal-5
B11d_Dyumba	stone	stone-8
B11d_Dyumba	sun	sun-24
B11d_Dyumba	tail	tail-1
B11d_Dyumba	ten	ten-1
B11d_Dyumba	three	three-4
B11d_Dyumba	tongue	tongue-1
B11d_Dyumba	tooth	tooth-3
B11d_Dyumba	tree	tree-1
B11d_Dyumba	two	two-5
B11d_Dyumba	urine	urine-11
B11d_Dyumba	village	village-20
B11d_Dyumba	vomit	vomit-8
B11d_Dyumba	walk	walk-4
B11d_Dyumba	war	war-13
B11d_Dyumba	water	water-12
B11d_Dyumba	wind	wind-11
B11d_Dyumba	woman	woman-9
B201_Ndasa	animal	animal-1
B201_Ndasa	arm	arm-1
B201_Ndasa	ashes	ashes-19
B201_Ndasa	bark	bark-21
B201_Ndasa	bed	bed-18
B201_Ndasa	belly	belly-19
B201_Ndasa	big	big-22
B201_Ndasa	bird	bird-2
B201_Ndasa	bite	bite-1
B201_Ndasa	blood	blood-13
B201_Ndasa	bone	bone-3
B201_Ndasa	breast	breast-1
B201_Ndasa	burn	burn-11
B201_Ndasa	child	child-1
B201_Ndasa	cloud	cloud-5
B201_Ndasa	come	come-8
B201_Ndasa	count	count-11
B201_Ndasa	dew	dew-18
B201_Ndasa	die	die-1
B201_Ndasa	dog	dog-9
B201_Ndasa	drink	drink-1
B201_Ndasa	ear	ear-4
B201_Ndasa	eat	eat-1
B201_Ndasa	egg	egg-11
B201_Ndasa	elephant	elephant-4
B201_Ndasa	eye	eye-2
B201_Ndasa	face	face-4
B201_Ndasa	fall	fall-14
B201_Ndasa	fat, oil	fatoil-4
B201_Ndasa	feather	feather-3
B201_Ndasa	fingernail	fingernail-7
B201_Ndasa	fire	fire-4
B201_Ndasa	fire-wood	firewood-1
B201_Ndasa	fish	fish-1
B201_Ndasa	five	five-1
B201_Ndasa	fly	fly-3
B201_Ndasa	four	four-4
B201_Ndasa	give	give-16
B201_Ndasa	goat	goat-5
B201_Ndasa	ground, soil	groundsoil-14
B201_Ndasa	hair	hair-6
B201_Ndasa	head	head-1
B201_Ndasa	hear	hear-1
B201_Ndasa	heart	heart-1
B201_Ndasa	horn	horn-10
B201_Ndasa	house	house-12
B201_Ndasa	hunger	hunger-1
B201_Ndasa	intestine	intestine-2
B201_Ndasa	iron	iron-8
B201_Ndasa	kill	kill-10
B201_Ndasa	knee	knee-3
B201_Ndasa	knife	knife-18
B201_Ndasa	know	know-27
B201_Ndasa	leaf	leaf-4
B201_Ndasa	leg	leg-1
B201_Ndasa	liver	liver-1
B201_Ndasa	louse	louse-20
B201_Ndasa	man	man-20
B201_Ndasa	moon	moon-3
B201_Ndasa	mouth	mouth-4
B201_Ndasa	name	name-3
B201_Ndasa	navel	navel-1
B201_Ndasa	neck	neck-7
B201_Ndasa	night	night-13
B201_Ndasa	nose	nose-5
B201_Ndasa	one	one-9
B201_Ndasa	person	person-2
B201_Ndasa	rain	rain-4
B201_Ndasa	road	road-13
B201_Ndasa	root	root-1
B201_Ndasa	salt	salt-13
B201_Ndasa	sand	sand-4
B201_Ndasa	see	see-1
B201_Ndasa	send	send-1
B201_Ndasa	shame	shame-5
B201_Ndasa	sing	sing-16
B201_Ndasa	skin	skin-9
B201_Ndasa	sky	sky-3
B201_Ndasa	sleep	sleep-1
B201_Ndasa	smoke	smoke-15
B201_Ndasa	snake	snake-10
B201_Ndasa	spear	spear-1
B201_Ndasa	steal	steal-4
B201_Ndasa	stone	stone-9
B201_Ndasa	sun	sun-25
B201_Ndasa	tail	tail-6
B201_Ndasa	ten	ten-1
B201_Ndasa	three	three-1
B201_Ndasa	tongue	tongue-1
B201_Ndasa	tooth	tooth-3
B201_Ndasa	tree	tree-1
B201_Ndasa	two	two-6
B201_Ndasa	urine	urine-11
B201_Ndasa	village	village-7
B201_Ndasa	vomit	vomit-11
B201_Ndasa	walk	walk-12
B201_Ndasa	war	war-14
B201_Ndasa	water	water-14
B201_Ndasa	wind	wind-10
B201_Ndasa	woman	woman-9
B202_Sigu	animal	animal-1
B202_Sigu	arm	arm-1
B202_Sigu	ashes	ashes-19
B202_Sigu	bark	bark-21
B202_Sigu	bed	bed-18
B202_Sigu	belly	belly-19
B202_Sigu	bird	bird-2
B202_Sigu	blood	blood-13
B202_Sigu	bone	bone-3
B202_Sigu	breast	breast-1
B202_Sigu	burn	burn-11
B202_Sigu	child	child-1
B202_Sigu	cloud	cloud-5
B202_Sigu	come	come-15
B202_Sigu	count	count-2
B202_Sigu	dew	dew-18
B202_Sigu	dog	dog-9
B202_Sigu	drink	drink-1
B202_Sigu	ear	ear-4
B202_Sigu	eat	eat-1
B202_Sigu	egg	egg-11
B202_Sigu	elephant	elephant-4
B202_Sigu	eye	eye-2
B202_Sigu	face	face-11
B202_Sigu	fall	fall-1
B202_Sigu	fat, oil	fatoil-10
B202_Sigu	feather	feather-3
B202_Sigu	fingernail	fingernail-7
B202_Sigu	fire	fire-4
B202_Sigu	fire-wood	firewood-1
B202_Sigu	fish	fish-1
B202_Sigu	five	five-1
B202_Sigu	fly	fly-3
B202_Sigu	four	four-4
B202_Sigu	give	give-1
B202_Sigu	goat	goat-5
B202_Sigu	ground, soil	groundsoil-13
B202_Sigu	hair	hair-6
B202_Sigu	head	head-1
B202_Sigu	heart	heart-1
B202_Sigu	horn	horn-10
B202_Sigu	house	house-12
B202_Sigu	hunger	hunger-1
B202_Sigu	intestine	intestine-9
B202_Sigu	iron	iron-19
B202_Sigu	kill	kill-10
B202_Sigu	knee	knee-3
B202_Sigu	knife	knife-18
B202_Sigu	leaf	leaf-4
B202_Sigu	leg	leg-1
B202_Sigu	liver	liver-1
B202_Sigu	louse	louse-20
B202_Sigu	man	man-20
B202_Sigu	moon	moon-5
B202_Sigu	mouth	mouth-4
B202_Sigu	name	name-3
B202_Sigu	navel	navel-3
B202_Sigu	neck	neck-7
B202_Sigu	night	night-14
B202_Sigu	nose	nose-5
B202_Sigu	person	person-2
B202_Sigu	rain	rain-4
B202_Sigu	road	road-13
B202_Sigu	root	root-1
B202_Sigu	salt	salt-13
B202_Sigu	sand	sand-4
B202_Sigu	send	send-2
B202_Sigu	shame	shame-5
B202_Sigu	skin	skin-9
B202_Sigu	sky	sky-3
B202_Sigu	sleep	sleep-1
B202_Sigu	smoke	smoke-15
B202_Sigu	snake	snake-10
B202_Sigu	spear	spear-1
B202_Sigu	stone	stone-9
B202_Sigu	sun	sun-25
B202_Sigu	tail	tail-6
B202_Sigu	ten	ten-1
B202_Sigu	three	three-1
B202_Sigu	tongue	tongue-11
B202_Sigu	tooth	tooth-3
B202_Sigu	tree	tree-1
B202_Sigu	two	two-6
B202_Sigu	urine	urine-11
B202_Sigu	village	village-7
B202_Sigu	vomit	vomit-2
B202_Sigu	walk	walk-12
B202_Sigu	war	war-14
B202_Sigu	water	water-14
B202_Sigu	wind	wind-10
B202_Sigu	woman	woman-9
B203_Samaye	animal	animal-1
B203_Samaye	arm	arm-1
B203_Samaye	ashes	ashes-19
B203_Samaye	bed	bed-20
B203_Samaye	belly	belly-19
B203_Samaye	bird	bird-2
B203_Samaye	bite	bite-1
B203_Samaye	blood	blood-14
B203_Samaye	bone	bone-3
B203_Samaye	breast	breast-1
B203_Samaye	burn	burn-19
B203_Samaye	child	child-1
B203_Samaye	cloud	cloud-5
B203_Samaye	come	come-8
B203_Samaye	dew	dew-18
B203_Samaye	die	die-1
B203_Samaye	dog	dog-9
B203_Samaye	drink	drink-9
B203_Samaye	ear	ear-4
B203_Samaye	eat	eat-1
B203_Samaye	egg	egg-10
B203_Samaye	elephant	elephant-4
B203_Samaye	eye	eye-2
B203_Samaye	face	face-7
B203_Samaye	fall	fall-16
B203_Samaye	fat, oil	fatoil-10
B203_Samaye	feather	feather-3
B203_Samaye	fingernail	fingernail-7
B203_Samaye	fire	fire-4
B203_Samaye	fire-wood	firewood-1
B203_Samaye	fish	fish-11
B203_Samaye	five	five-1
B203_Samaye	fly	fly-21
B203_Samaye	four	four-4
B203_Samaye	give	give-16
B203_Samaye	goat	goat-5
B203_Samaye	ground, soil	groundsoil-14
B203_Samaye	hair	hair-6
B203_Samaye	head	head-1
B203_Samaye	hear	hear-1
B203_Samaye	heart	heart-8
B203_Samaye	horn	horn-7
B203_Samaye	house	house-12
B203_Samaye	hunger	hunger-1
B203_Samaye	intestine	intestine-2
B203_Samaye	iron	iron-8
B203_Samaye	kill	kill-10
B203_Samaye	knee	knee-3
B203_Samaye	knife	knife-18
B203_Samaye	know	know-27
B203_Samaye	leaf	leaf-4
B203_Samaye	leg	leg-12
B203_Samaye	liver	liver-5
B203_Samaye	louse	louse-20
B203_Samaye	man	man-20
B203_Samaye	moon	moon-1
B203_Samaye	mouth	mouth-4
B203_Samaye	name	name-4
B203_Samaye	navel	navel-1
B203_Samaye	neck	neck-7
B203_Samaye	night	night-14
B203_Samaye	nose	nose-5
B203_Samaye	one	one-1
B203_Samaye	person	person-2
B203_Samaye	rain	rain-4
B203_Samaye	road	road-13
B203_Samaye	root	root-1
B203_Samaye	salt	salt-13
B203_Samaye	sand	sand-4
B203_Samaye	see	see-1
B203_Samaye	send	send-1
B203_Samaye	shame	shame-5
B203_Samaye	sing	sing-15
B203_Samaye	skin	skin-9
B203_Samaye	sky	sky-3
B203_Samaye	sleep	sleep-1
B203_Samaye	smoke	smoke-15
B203_Samaye	snake	snake-10
B203_Samaye	spear	spear-1
B203_Samaye	steal	steal-4
B203_Samaye	stone	stone-2
B203_Samaye	sun	sun-12
B203_Samaye	tail	tail-6
B203_Samaye	ten	ten-1
B203_Samaye	three	three-1
B203_Samaye	tongue	tongue-1
B203_Samaye	tooth	tooth-3
B203_Samaye	tree	tree-1
B203_Samaye	two	two-6
B203_Samaye	urine	urine-11
B203_Samaye	village	village-7
B203_Samaye	vomit	vomit-10
B203_Samaye	walk	walk-12
B203_Samaye	war	war-14
B203_Samaye	water	water-15
B203_Samaye	wind	wind-10
B203_Samaye	woman	woman-22
B204_Ndambomo_Li	animal	animal-2
B204_Ndambomo_Li	arm	arm-1
B204_Ndambomo_Li	ashes	ashes-14
B204_Ndambomo_Li	bark	bark-16
B204_Ndambomo_Li	bed	bed-20
B204_Ndambomo_Li	belly	belly-19
B204_Ndambomo_Li	big	big-7
B204_Ndambomo_Li	bird	bird-2
B204_Ndambomo_Li	bite	bite-1
B204_Ndambomo_Li	blood	blood-13
B204_Ndambomo_Li	bone	bone-3
B204_Ndambomo_Li	breast	breast-1
B204_Ndambomo_Li	burn	burn-10
B204_Ndambomo_Li	child	child-1
B204_Ndambomo_Li	cloud	cloud-5
B204_Ndambomo_Li	come	come-24
B204_Ndambomo_Li	count	count-2
B204_Ndambomo_Li	dew	dew-24
B204_Ndambomo_Li	die	die-1
B204_Ndambomo_Li	dog	dog-1
B204_Ndambomo_Li	drink	drink-9
B204_Ndambomo_Li	ear	ear-8
B204_Ndambomo_Li	eat	eat-1
B204_Ndambomo_Li	egg	egg-9
B204_Ndambomo_Li	elephant	elephant-4
B204_Ndambomo_Li	eye	eye-2
B204_Ndambomo_Li	face	face-4
B204_Ndambomo_Li	fall	fall-1
B204_Ndambomo_Li	fat, oil	fatoil-4
B204_Ndambomo_Li	feather	feather-3
B204_Ndambomo_Li	fingernail	fingernail-7
B204_Ndambomo_Li	fire	fire-3
B204_Ndambomo_Li	fire-wood	firewood-8
B204_Ndambomo_Li	fish	fish-16
B204_Ndambomo_Li	five	five-1
B204_Ndambomo_Li	fly	fly-20
B204_Ndambomo_Li	four	four-4
B204_Ndambomo_Li	give	give-16
B204_Ndambomo_Li	goat	goat-5
B204_Ndambomo_Li	ground, soil	groundsoil-16
B204_Ndambomo_Li	hair	hair-6
B204_Ndambomo_Li	head	head-1
B204_Ndambomo_Li	hear	hear-1
B204_Ndambomo_Li	heart	heart-1
B204_Ndambomo_Li	horn	horn-7
B204_Ndambomo_Li	house	house-1
B204_Ndambomo_Li	hunger	hunger-1
B204_Ndambomo_Li	intestine	intestine-2
B204_Ndambomo_Li	iron	iron-8
B204_Ndambomo_Li	kill	kill-3
B204_Ndambomo_Li	knee	knee-3
B204_Ndambomo_Li	knife	knife-19
B204_Ndambomo_Li	know	know-20
B204_Ndambomo_Li	leaf	leaf-4
B204_Ndambomo_Li	leg	leg-1
B204_Ndambomo_Li	liver	liver-5
B204_Ndambomo_Li	louse	louse-5
B204_Ndambomo_Li	moon	moon-1
B204_Ndambomo_Li	mouth	mouth-3
B204_Ndambomo_Li	name	name-4
B204_Ndambomo_Li	navel	navel-3
B204_Ndambomo_Li	neck	neck-7
B204_Ndambomo_Li	night	night-15
B204_Ndambomo_Li	nose	nose-5
B204_Ndambomo_Li	one	one-9
B204_Ndambomo_Li	person	person-2
B204_Ndambomo_Li	rain	rain-4
B204_Ndambomo_Li	road	road-1
B204_Ndambomo_Li	root	root-1
B204_Ndambomo_Li	salt	salt-13
B204_Ndambomo_Li	sand	sand-14
B204_Ndambomo_Li	see	see-1
B204_Ndambomo_Li	send	send-7
B204_Ndambomo_Li	shame	shame-5
B204_Ndambomo_Li	sing	sing-14
B204_Ndambomo_Li	skin	skin-7
B204_Ndambomo_Li	sky	sky-7
B204_Ndambomo_Li	sleep	sleep-1
B204_Ndambomo_Li	smoke	smoke-11
B204_Ndambomo_Li	snake	snake-1
B204_Ndambomo_Li	spear	spear-1
B204_Ndambomo_Li	stone	stone-2
B204_Ndambomo_Li	sun	sun-15
B204_Ndambomo_Li	tail	tail-1
B204_Ndambomo_Li	ten	ten-1
B204_Ndambomo_Li	three	three-2
B204_Ndambomo_Li	tongue	tongue-1
B204_Ndambomo_Li	tooth	tooth-1
B204_Ndambomo_Li	tree	tree-1
B204_Ndambomo_Li	two	two-1
B204_Ndambomo_Li	urine	urine-10
B204_Ndambomo_Li	village	village-18
B204_Ndambomo_Li	vomit	vomit-2
B204_Ndambomo_Li	walk	walk-12
B204_Ndambomo_Li	war	war-14
B204_Ndambomo_Li	water	water-14
B204_Ndambomo_Li	wind	wind-10
B204_Ndambomo_Li	woman	woman-7
B204_Ndambomo_Massoukou	animal	animal-2
B204_Ndambomo_Massoukou	arm	arm-1
B204_Ndambomo_Massoukou	ashes	ashes-21
B204_Ndambomo_Massoukou	belly	belly-19
B204_Ndambomo_Massoukou	bird	bird-2
B204_Ndambomo_Massoukou	blood	blood-1
B204_Ndambomo_Massoukou	bone	bone-3
B204_Ndambomo_Massoukou	breast	breast-1
B204_Ndambomo_Massoukou	burn	burn-10
B204_Ndambomo_Massoukou	child	child-1
B204_Ndambomo_Massoukou	count	count-2
B204_Ndambomo_Massoukou	dew	dew-24
B204_Ndambomo_Massoukou	dog	dog-1
B204_Ndambomo_Massoukou	ear	ear-8
B204_Ndambomo_Massoukou	eat	eat-1
B204_Ndambomo_Massoukou	egg	egg-3
B204_Ndambomo_Massoukou	elephant	elephant-4
B204_Ndambomo_Massoukou	eye	eye-2
B204_Ndambomo_Massoukou	fall	fall-1
B204_Ndambomo_Massoukou	fat, oil	fatoil-4
B204_Ndambomo_Massoukou	feather	feather-3
B204_Ndambomo_Massoukou	fire	fire-3
B204_Ndambomo_Massoukou	fish	fish-16
B204_Ndambomo_Massoukou	five	five-1
B204_Ndambomo_Massoukou	fly	fly-20
B204_Ndambomo_Massoukou	four	four-4
B204_Ndambomo_Massoukou	ground, soil	groundsoil-16
B204_Ndambomo_Massoukou	hair	hair-6
B204_Ndambomo_Massoukou	head	head-1
B204_Ndambomo_Massoukou	heart	heart-1
B204_Ndambomo_Massoukou	horn	horn-7
B204_Ndambomo_Massoukou	house	house-1
B204_Ndambomo_Massoukou	hunger	hunger-1
B204_Ndambomo_Massoukou	intestine	intestine-2
B204_Ndambomo_Massoukou	iron	iron-8
B204_Ndambomo_Massoukou	knee	knee-3
B204_Ndambomo_Massoukou	knife	knife-19
B204_Ndambomo_Massoukou	know	know-20
B204_Ndambomo_Massoukou	leaf	leaf-4
B204_Ndambomo_Massoukou	leg	leg-1
B204_Ndambomo_Massoukou	liver	liver-21
B204_Ndambomo_Massoukou	louse	louse-5
B204_Ndambomo_Massoukou	man	man-2
B204_Ndambomo_Massoukou	moon	moon-1
B204_Ndambomo_Massoukou	mouth	mouth-3
B204_Ndambomo_Massoukou	name	name-4
B204_Ndambomo_Massoukou	navel	navel-3
B204_Ndambomo_Massoukou	neck	neck-7
B204_Ndambomo_Massoukou	night	night-15
B204_Ndambomo_Massoukou	nose	nose-5
B204_Ndambomo_Massoukou	one	one-9
B204_Ndambomo_Massoukou	person	person-2
B204_Ndambomo_Massoukou	rain	rain-4
B204_Ndambomo_Massoukou	road	road-1
B204_Ndambomo_Massoukou	root	root-1
B204_Ndambomo_Massoukou	salt	salt-13
B204_Ndambomo_Massoukou	shame	shame-5
B204_Ndambomo_Massoukou	skin	skin-7
B204_Ndambomo_Massoukou	sky	sky-7
B204_Ndambomo_Massoukou	smoke	smoke-11
B204_Ndambomo_Massoukou	snake	snake-1
B204_Ndambomo_Massoukou	spear	spear-1
B204_Ndambomo_Massoukou	stone	stone-2
B204_Ndambomo_Massoukou	sun	sun-15
B204_Ndambomo_Massoukou	tail	tail-6
B204_Ndambomo_Massoukou	ten	ten-1
B204_Ndambomo_Massoukou	three	three-2
B204_Ndambomo_Massoukou	tongue	tongue-1
B204_Ndambomo_Massoukou	tooth	tooth-1
B204_Ndambomo_Massoukou	tree	tree-1
B204_Ndambomo_Massoukou	two	two-1
B204_Ndambomo_Massoukou	urine	urine-10
B204_Ndambomo_Massoukou	village	village-18
B204_Ndambomo_Massoukou	walk	walk-12
B204_Ndambomo_Massoukou	war	war-14
