Language	Parameter	Cognateset
K.Surin	I	512
Chong-H	I	512
Chong	I	0
Kasong	I	512
Samre	I	512
Phong(V)	I	4680
Tuum	I	4680
Liha	I	4596
Cuoi	I	4596
Vietnamese	I	4525
MuongKoi	I	513
Tho Mon	I	513
Tho Mon	I	513
Ruc	I	513
Arem	I	2424
KhaPhong	I	2424
Malieng	I	513
ThavungSo	I	4595
Thavung	I	4595
Mang	I	513
Paliu	I	513
Bugan	I	513
Khmu	I	513
KxinhMul	I	512
Ksinmul	I	512
Khang	I	2425
Bit	I	2425
Mlabri	I	513
Pray	I	512
Phong	I	512
Iduh	I	512
Hu	I	513
Khamet	I	513
Khme	I	513
Shuangdiang	I	513
Yongde	I	513
Pangpin	I	513
Gantang	I	513
Mang'an	I	513
Plang	I	513
Wa	I	513
Guanshuang	I	513
Man'e	I	513
De'ang	I	513
Rumai	I	513
Khasi	I	0
Kharia	I	512
Juang	I	512
Bonda	I	512
Sora	I	512
Parengi	I	512
Santali	I	512
Mundari	I	512
Korku	I	512
Car	I	4009
Nancawri	I	4009
Nancawri	I	4009
Tuum	I	4596
Stieng	kill	3129
Chrau	kill	446
M.Rolom	kill	3050
M.Bunong	kill	3050
M.Dip	kill	3050
Ma1	kill	446
Ma2	kill	446
Sre	kill	446
KahoChil	kill	446
Kor=Cua	kill	446
Kadong	kill	3129
Hadang	kill	3127
Hre	kill	0
Rengao	kill	3051
Didra	kill	3130
Sedang	kill	0
Panong	kill	3126
Halang	kill	2371
Jeh	kill	3128
Veh	kill	446
Je	kill	446
Arak	kill	446
Bahnar	kill	0
Oy	kill	446
Nhaheun	kill	446
Jru	kill	446
Tariang	kill	446
Kantu	kill	446
Katu	kill	446
Dakkang	kill	446
Lao-Katu	kill	446
Pakoh	kill	446
Taoih	kill	446
Ong	kill	446
Taoi	kill	446
Nge	kill	446
Kui	kill	446
Neu	kill	1058
Bru	kill	446
BruVK	kill	446
Mak	kill	446
So	kill	574
Tri	kill	574
Nyakur	kill	446
Mon	kill	446
Semelai	kill	0
Kensiw	kill	574
Jahai	kill	0
Jah-Hut	kill	574
Semai	kill	3822
Temiar	kill	574
Khmer	kill	447
K.Surin	kill	447
Chong-H	kill	2371
Chong	kill	2371
Kasong	kill	0
Samre	kill	0
Phong(V)	kill	574
Tuum	kill	574
Liha	kill	446
Cuoi	kill	4598
Vietnamese	kill	446
MuongKoi	kill	446
Tho Mon	kill	446
Ruc	kill	446
Arem	kill	446
KhaPhong	kill	446
Malieng	kill	446
ThavungSo	kill	446
Thavung	kill	574
Mang	kill	446
Paliu	kill	446
Bugan	kill	446
Khmu	kill	4134
KxinhMul	kill	4134
Ksinmul	kill	4134
Khang	kill	4135
Bit	kill	329
Mlabri	kill	4136
Pray	kill	4136
Phong	kill	4136
Iduh	kill	4136
Hu	kill	448
Khamet	kill	448
Khme	kill	448
Shuangdiang	kill	446
Yongde	kill	0
Pangpin	kill	446
Gantang	kill	0
Mang'an	kill	446
Plang	kill	448
Wa	kill	574
Guanshuang	kill	4461
Man'e	kill	448
De'ang	kill	329
Rumai	kill	4486
Khasi	kill	447
Juang	kill	4136
Bonda	kill	3608
Sora	kill	446
Parengi	kill	446
Santali	kill	3608
Mundari	kill	3608
Korku	kill	3608
Car	kill	574
Nancawri	kill	574
Stieng	knee	1841
Chrau	knee	89
M.Rolom	knee	89
M.Bunong	knee	3132
M.Dip	knee	3132
Ma1	knee	89
Ma2	knee	3132
Sre	knee	1841
KahoChil	knee	89
Kor=Cua	knee	88
Kadong	knee	89
Hadang	knee	89
Hre	knee	89
Rengao	knee	89
Didra	knee	89
Sedang	knee	89
Panong	knee	89
Halang	knee	89
Jeh	knee	89
Veh	knee	88
Je	knee	89
Arak	knee	88
Bahnar	knee	88
Tempuan	knee	88
Oy	knee	88
Nhaheun	knee	88
Jru	knee	88
Tariang	knee	88
Kantu	knee	3466
Katu	knee	88
Dakkang	knee	88
Pakoh	knee	88
Taoih	knee	0
Ong	knee	88
Taoi	knee	88
Nge	knee	88
Kui	knee	88
Neu	knee	88
Bru	knee	88
BruVK	knee	88
Mak	knee	88
So	knee	88
Tri	knee	88
Tri	knee	88
Nyakur	knee	2429
Mon	knee	2429
Semelai	knee	1841
SemoqBeri	knee	1841
Kensiw	knee	1841
Jahai	knee	1841
Jah-Hut	knee	3840
Semai	knee	3840
Temiar	knee	3840
Khmer	knee	2431
K.Surin	knee	2431
Chong-H	knee	4726
Chong	knee	4726
Kasong	knee	88
Samre	knee	88
Phong(V)	knee	88
Tuum	knee	88
Liha	knee	88
Cuoi	knee	88
Vietnamese	knee	88
MuongKoi	knee	4599
Tho Mon	knee	4599
Ruc	knee	88
Arem	knee	88
KhaPhong	knee	88
Malieng	knee	88
ThavungSo	knee	88
Thavung	knee	88
Mang	knee	4427
Paliu	knee	88
Bugan	knee	88
Khmu	knee	4181
KxinhMul	knee	4182
Ksinmul	knee	4183
Khang	knee	4184
Bit	knee	4183
Mlabri	knee	4183
Pray	knee	4183
Phong	knee	4185
Iduh	knee	4185
Hu	knee	2431
Khamet	knee	4427
Khme	knee	2431
Shuangdiang	knee	4427
Yongde	knee	4427
Pangpin	knee	4427
Gantang	knee	4427
Mang'an	knee	89
Wa	knee	2431
Guanshuang	knee	2431
Man'e	knee	89
De'ang	knee	1086
Rumai	knee	89
Khasi	knee	4451
Kharia	knee	3656
Juang	knee	3776
Bonda	knee	3657
Sora	knee	0
Parengi	knee	0
Mundari	knee	0
Korku	knee	0
Nancawri	knee	2431
Hu	knee	1086
Khme	knee	1086
Shuangdiang	knee	1086
Yongde	knee	1086
Pangpin	knee	1086
Gantang	knee	1086
Stieng	know	1289
Chrau	know	1289
M.Rolom	know	1289
M.Bunong	know	1289
M.Dip	know	1289
Ma1	know	1289
Ma2	know	1289
Sre	know	1289
KahoChil	know	1289
Kor=Cua	know	3137
Kadong	know	3135
Hadang	know	3112
Hre	know	3112
Rengao	know	3112
Didra	know	3135
Sedang	know	3135
Panong	know	3138
Halang	know	3112
Jeh	know	3112
Veh	know	3112
Arak	know	3136
Bahnar	know	1440
Tempuan	know	3112
Oy	know	1439
Nhaheun	know	4233
Jru	know	1441
Tariang	know	3134
Katu	know	3470
Dakkang	know	3467
Lao-Katu	know	3467
Pakoh	know	3467
Taoih	know	3467
Ong	know	3468
Taoi	know	3468
Nge	know	3467
Kui	know	1441
Neu	know	1439
Bru	know	1439
BruVK	know	1439
Mak	know	1439
So	know	3469
Tri	know	1459
Nyakur	know	4329
Mon	know	4329
Semelai	know	3842
SemoqBeri	know	3842
Kensiw	know	3841
Jahai	know	3932
Jah-Hut	know	3843
Semai	know	0
Temiar	know	3138
Khmer	know	1439
K.Surin	know	1441
Chong-H	know	4727
Chong	know	71
Kasong	know	4727
Samre	know	4727
Phong(V)	know	3112
Tuum	know	3112
Liha	know	3112
Cuoi	know	4601
Vietnamese	know	1440
MuongKoi	know	872
Tho Mon	know	1440
Ruc	know	4601
Arem	know	4601
KhaPhong	know	3112
Malieng	know	4601
Thavung	know	3112
Mang	know	4728
Paliu	know	4602
Bugan	know	3134
Khmu	know	4186
KxinhMul	know	2439
Ksinmul	know	2439
Khang	know	4187
Bit	know	4188
Mlabri	know	4168
Pray	know	4168
Phong	know	1439
Iduh	know	4188
Khamet	know	0
Khme	know	0
Shuangdiang	know	0
Yongde	know	0
Pangpin	know	0
Gantang	know	0
Mang'an	know	0
Plang	know	0
Wa	know	4452
Guanshuang	know	4452
Man'e	know	4452
De'ang	know	4471
Rumai	know	4471
Khasi	know	3844
Kharia	know	3658
Juang	know	3658
Bonda	know	3659
Sora	know	3660
Parengi	know	3660
Santali	know	1440
Mundari	know	3661
Korku	know	3660
Car	know	4010
Nancawri	know	4010
Stieng	leaf	579
Chrau	leaf	579
M.Rolom	leaf	579
M.Bunong	leaf	579
M.Dip	leaf	579
Ma1	leaf	579
Ma2	leaf	579
Sre	leaf	579
KahoChil	leaf	579
Kor=Cua	leaf	579
Kadong	leaf	579
Hadang	leaf	579
Hre	leaf	579
Rengao	leaf	579
Didra	leaf	579
Sedang	leaf	579
Panong	leaf	579
Halang	leaf	579
Jeh	leaf	579
Veh	leaf	579
Je	leaf	579
Arak	leaf	579
Bahnar	leaf	579
Tempuan	leaf	579
Oy	leaf	579
Nhaheun	leaf	579
Jru	leaf	579
Tariang	leaf	579
Kantu	leaf	579
Katu	leaf	579
Dakkang	leaf	579
Lao-Katu	leaf	579
Pakoh	leaf	579
Taoih	leaf	579
Ong	leaf	579
Taoi	leaf	579
Nge	leaf	579
Kui	leaf	579
Neu	leaf	579
Bru	leaf	579
BruVK	leaf	579
Mak	leaf	579
So	leaf	579
Tri	leaf	579
Nyakur	leaf	579
Mon	leaf	579
Semelai	leaf	0
SemoqBeri	leaf	579
Kensiw	leaf	579
Jahai	leaf	579
Jah-Hut	leaf	579
Semai	leaf	579
Temiar	leaf	579
Khmer	leaf	4085
K.Surin	leaf	4085
Chong-H	leaf	579
Chong	leaf	579
Kasong	leaf	579
Samre	leaf	579
Phong(V)	leaf	579
Tuum	leaf	579
Liha	leaf	579
Cuoi	leaf	579
Vietnamese	leaf	579
MuongKoi	leaf	579
Tho Mon	leaf	579
Ruc	leaf	579
Arem	leaf	579
KhaPhong	leaf	579
Malieng	leaf	579
ThavungSo	leaf	579
Thavung	leaf	579
Mang	leaf	579
Paliu	leaf	579
Bugan	leaf	579
Khmu	leaf	579
KxinhMul	leaf	0
Ksinmul	leaf	0
Khang	leaf	0
Bit	leaf	579
Mlabri	leaf	0
Pray	leaf	4191
Phong	leaf	4191
Iduh	leaf	4191
Hu	leaf	579
Khamet	leaf	579
Khme	leaf	579
Shuangdiang	leaf	579
Yongde	leaf	579
Pangpin	leaf	579
Gantang	leaf	579
Mang'an	leaf	579
Plang	leaf	579
Wa	leaf	579
Guanshuang	leaf	579
Man'e	leaf	579
De'ang	leaf	579
Rumai	leaf	579
Khasi	leaf	579
Kharia	leaf	579
Juang	leaf	579
Bonda	leaf	579
Sora	leaf	579
Parengi	leaf	579
Santali	leaf	3662
Mundari	leaf	3662
Car	leaf	4011
Nancawri	leaf	4011
Stieng	lie	1419
Chrau	lie	1419
M.Bunong	lie	1419
M.Dip	lie	1419
Ma1	lie	1419
Ma2	lie	1419
Sre	lie	1419
KahoChil	lie	1419
Kor=Cua	lie	1419
Kadong	lie	975
Hadang	lie	975
Hre	lie	2514
Rengao	lie	975
Sedang	lie	975
Panong	lie	975
Halang	lie	3142
Jeh	lie	3141
Veh	lie	3140
Je	lie	3141
Arak	lie	1419
Bahnar	lie	1419
Tempuan	lie	3290
Oy	lie	975
Nhaheun	lie	2514
Jru	lie	2514
Tariang	lie	3139
Kantu	lie	3472
Katu	lie	1419
Dakkang	lie	1419
Pakoh	lie	1419
Taoih	lie	1419
Ong	lie	1419
Taoi	lie	1419
Nge	lie	1419
Kui	lie	1419
Neu	lie	3471
Bru	lie	1419
BruVK	lie	408
Mak	lie	1419
So	lie	1419
Tri	lie	1419
Nyakur	lie	4759
Semelai	lie	3472
SemoqBeri	lie	3472
Kensiw	lie	3846
Jahai	lie	3933
Jah-Hut	lie	3472
Semai	lie	3847
Temiar	lie	3848
Khmer	lie	139
K.Surin	lie	139
Chong-H	lie	1419
Chong	lie	1419
Kasong	lie	139
Samre	lie	139
Phong(V)	lie	4013
Tuum	lie	4013
Liha	lie	4013
Cuoi	lie	4013
Vietnamese	lie	4013
MuongKoi	lie	4658
Tho Mon	lie	4013
Ruc	lie	4604
KhaPhong	lie	4013
Malieng	lie	4013
Malieng	lie	4013
ThavungSo	lie	4013
Thavung	lie	4013
Mang	lie	3845
Paliu	lie	4658
Bugan	lie	4197
Khmu	lie	2283
KxinhMul	lie	4193
Ksinmul	lie	4193
Khang	lie	139
Bit	lie	4195
Mlabri	lie	0
Pray	lie	1733
Phong	lie	3847
Iduh	lie	3847
Hu	lie	4315
Khamet	lie	4336
Khme	lie	4368
Shuangdiang	lie	3666
Yongde	lie	3665
Mang'an	lie	3846
Plang	lie	4440
Wa	lie	4453
De'ang	lie	4422
Rumai	lie	4336
Khasi	lie	4659
Kharia	lie	3663
Sora	lie	3664
Parengi	lie	3665
Santali	lie	3663
Mundari	lie	3663
Korku	lie	3664
Car	lie	4012
Nancawri	lie	4013
Stieng	liver	147
Chrau	liver	147
M.Rolom	liver	147
M.Bunong	liver	147
M.Dip	liver	0
Ma2	liver	147
Sre	liver	147
KahoChil	liver	147
Kor=Cua	liver	147
Kadong	liver	147
Hadang	liver	147
Hre	liver	147
Rengao	liver	147
Didra	liver	147
Sedang	liver	147
Panong	liver	147
Halang	liver	147
Jeh	liver	147
Veh	liver	147
Je	liver	3143
Arak	liver	147
Bahnar	liver	147
Tempuan	liver	147
Oy	liver	147
Nhaheun	liver	147
Jru	liver	147
Tariang	liver	147
Kantu	liver	147
Katu	liver	147
Dakkang	liver	147
Lao-Katu	liver	147
Pakoh	liver	147
Taoih	liver	147
Ong	liver	147
Taoi	liver	147
Nge	liver	147
Kui	liver	147
Neu	liver	147
Bru	liver	147
BruVK	liver	147
Mak	liver	147
So	liver	147
Tri	liver	147
Nyakur	liver	146
Mon	liver	146
Semelai	liver	146
SemoqBeri	liver	146
Kensiw	liver	146
Jahai	liver	146
Jah-Hut	liver	146
Semai	liver	146
Temiar	liver	146
Khmer	liver	147
K.Surin	liver	147
Chong-H	liver	147
Chong	liver	147
Kasong	liver	147
Samre	liver	147
Phong(V)	liver	147
Tuum	liver	147
Liha	liver	147
Cuoi	liver	147
Vietnamese	liver	0
MuongKoi	liver	147
Tho Mon	liver	147
Ruc	liver	147
Arem	liver	147
KhaPhong	liver	147
Malieng	liver	147
ThavungSo	liver	147
Thavung	liver	147
Mang	liver	4583
Paliu	liver	769
Bugan	liver	769
Khmu	liver	147
KxinhMul	liver	4198
Ksinmul	liver	147
Khang	liver	0
Bit	liver	147
Mlabri	liver	4199
Pray	liver	0
Phong	liver	147
Iduh	liver	147
Hu	liver	147
Khamet	liver	147
Khme	liver	147
Shuangdiang	liver	147
Yongde	liver	147
Pangpin	liver	147
Gantang	liver	147
Mang'an	liver	147
Plang	liver	147
Wa	liver	147
Guanshuang	liver	147
Man'e	liver	147
De'ang	liver	147
Rumai	liver	147
Khasi	liver	2557
Kharia	liver	146
Juang	liver	3668
Bonda	liver	146
Sora	liver	146
Santali	liver	2557
Mundari	liver	2557
Korku	liver	0
Car	liver	4016
Nancawri	liver	0
Stieng	long	1693
Chrau	long	1693
M.Rolom	long	1693
M.Bunong	long	1693
M.Dip	long	1693
Ma1	long	3148
Ma2	long	3148
Sre	long	1693
KahoChil	long	1693
Kor=Cua	long	3146
Kadong	long	3149
Hadang	long	3150
Hre	long	3145
Rengao	long	3151
Didra	long	0
Sedang	long	3150
Panong	long	3147
Halang	long	3151
Jeh	long	3145
Veh	long	3145
Je	long	3145
Arak	long	17
Bahnar	long	1693
Tempuan	long	2129
Oy	long	3144
Nhaheun	long	3144
Jru	long	3144
Tariang	long	3145
Kantu	long	1693
Katu	long	3475
Dakkang	long	1693
Lao-Katu	long	1693
Pakoh	long	2628
Taoih	long	1693
Ong	long	1693
Taoi	long	1693
Nge	long	1693
Kui	long	3474
Neu	long	3474
Bru	long	16
BruVK	long	16
Mak	long	16
So	long	16
Tri	long	16
Nyakur	long	2129
Mon	long	2129
Semelai	long	2129
SemoqBeri	long	2129
Kensiw	long	2628
Jahai	long	2628
Jah-Hut	long	17
Semai	long	3849
Temiar	long	3849
Khmer	long	18
K.Surin	long	18
Chong-H	long	4729
Chong	long	4729
Kasong	long	4729
Samre	long	4729
Phong(V)	long	2526
Tuum	long	2526
Liha	long	2526
Cuoi	long	2526
Vietnamese	long	15
MuongKoi	long	15
Tho Mon	long	15
Ruc	long	15
Arem	long	2129
KhaPhong	long	15
Malieng	long	15
ThavungSo	long	2526
Thavung	long	2526
Mang	long	2129
Paliu	long	2129
Bugan	long	2129
Khmu	long	18
KxinhMul	long	2129
Ksinmul	long	2129
Khang	long	2129
Bit	long	0
Mlabri	long	3150
Pray	long	3150
Phong	long	2129
Iduh	long	2129
Hu	long	2129
Khamet	long	2129
Khme	long	2129
Shuangdiang	long	0
Yongde	long	2129
Pangpin	long	2129
Gantang	long	2129
Mang'an	long	2129
Plang	long	2129
Wa	long	2129
Guanshuang	long	2129
Man'e	long	2129
De'ang	long	4473
Rumai	long	4473
Khasi	long	17
Kharia	long	3669
Juang	long	3669
Bonda	long	2129
Sora	long	2129
Parengi	long	3670
Santali	long	2129
Mundari	long	2129
Korku	long	2129
Car	long	3150
Nancawri	long	2129
Stieng	louse	741
Chrau	louse	741
M.Rolom	louse	741
M.Bunong	louse	741
M.Dip	louse	741
Ma1	louse	741
Sre	louse	741
KahoChil	louse	741
Kor=Cua	louse	741
Kadong	louse	741
Hadang	louse	741
Hre	louse	741
Rengao	louse	741
Didra	louse	741
Sedang	louse	741
Panong	louse	741
Halang	louse	741
Jeh	louse	741
Veh	louse	741
Je	louse	741
Arak	louse	741
Bahnar	louse	741
Tempuan	louse	741
Oy	louse	741
Nhaheun	louse	741
Jru	louse	741
Tariang	louse	741
Kantu	louse	741
Katu	louse	741
Dakkang	louse	741
Lao-Katu	louse	741
Pakoh	louse	741
Taoih	louse	741
Ong	louse	741
Taoi	louse	741
Nge	louse	741
Kui	louse	741
Neu	louse	741
Bru	louse	741
BruVK	louse	741
Mak	louse	741
Tri	louse	741
Nyakur	louse	741
Mon	louse	741
Semelai	louse	741
SemoqBeri	louse	741
Kensiw	louse	741
Jahai	louse	741
Jah-Hut	louse	741
Semai	louse	741
Temiar	louse	741
Khmer	louse	741
K.Surin	louse	741
Chong-H	louse	741
Chong	louse	741
Kasong	louse	741
Samre	louse	741
Phong(V)	louse	741
Tuum	louse	741
Liha	louse	741
Cuoi	louse	741
Vietnamese	louse	741
MuongKoi	louse	741
Tho Mon	louse	741
Ruc	louse	741
Arem	louse	741
KhaPhong	louse	741
Malieng	louse	741
ThavungSo	louse	4606
Thavung	louse	4606
Mang	louse	4351
Paliu	louse	4351
Bugan	louse	4351
Khmu	louse	741
KxinhMul	louse	741
Ksinmul	louse	741
Khang	louse	741
Bit	louse	741
Mlabri	louse	741
Pray	louse	741
Phong	louse	742
Iduh	louse	741
Hu	louse	741
Khamet	louse	4351
Khme	louse	4351
Shuangdiang	louse	741
Yongde	louse	741
Pangpin	louse	741
Gantang	louse	741
Mang'an	louse	4429
Plang	louse	4441
Wa	louse	741
Guanshuang	louse	741
Man'e	louse	741
De'ang	louse	741
Rumai	louse	4487
Khasi	louse	741
Kharia	louse	741
Juang	louse	741
Bonda	louse	741
Sora	louse	741
Parengi	louse	3948
Santali	louse	741
Mundari	louse	741
Korku	louse	741
Car	louse	4017
Nancawri	louse	741
Stieng	man	1511
Chrau	man	1511
M.Rolom	man	1511
M.Bunong	man	1511
M.Dip	man	1511
Ma1	man	1511
Ma2	man	1511
Sre	man	1511
KahoChil	man	1511
Kor=Cua	man	3152
Kadong	man	3152
Hadang	man	3152
Hre	man	1511
Rengao	man	3153
Didra	man	3153
Sedang	man	3152
Panong	man	3152
Halang	man	1511
Jeh	man	1511
Veh	man	1511
Je	man	1511
Arak	man	117
Bahnar	man	1511
Tempuan	man	3154
Oy	man	1511
Nhaheun	man	1511
Jru	man	1511
Tariang	man	117
Kantu	man	229
Katu	man	229
Dakkang	man	229
Lao-Katu	man	229
Lao-Katu	man	229
Pakoh	man	117
Taoih	man	117
Ong	man	117
Taoi	man	117
Nge	man	117
Kui	man	3476
Neu	man	3476
Bru	man	1511
BruVK	man	2629
Mak	man	1511
So	man	117
Tri	man	631
Nyakur	man	229
Mon	man	229
Semelai	man	226
SemoqBeri	man	3850
Kensiw	man	3851
Jahai	man	3851
Jah-Hut	man	117
Semai	man	2435
Temiar	man	3850
Khmer	man	0
K.Surin	man	0
Chong-H	man	551
Chong	man	551
Kasong	man	551
Samre	man	551
Phong(V)	man	4607
Tuum	man	4607
Liha	man	4607
Cuoi	man	4609
Vietnamese	man	4609
MuongKoi	man	4609
Tho Mon	man	4609
Ruc	man	117
Arem	man	117
KhaPhong	man	117
Malieng	man	4609
Malieng	man	4609
ThavungSo	man	4610
Thavung	man	4610
Mang	man	4100
Paliu	man	4637
Bugan	man	4637
Khmu	man	2396
KxinhMul	man	3202
Ksinmul	man	0
Khang	man	4201
Bit	man	3202
Mlabri	man	4202
Pray	man	551
Phong	man	4202
Iduh	man	4202
Hu	man	117
Khamet	man	117
Khme	man	117
Shuangdiang	man	117
Yongde	man	117
Pangpin	man	117
Gantang	man	117
Mang'an	man	117
Plang	man	890
Wa	man	890
Guanshuang	man	890
Man'e	man	890
De'ang	man	890
Rumai	man	890
Khasi	man	927
Kharia	man	3674
Juang	man	226
Bonda	man	226
Sora	man	0
Parengi	man	3775
Santali	man	2435
Mundari	man	3675
Korku	man	3675
Car	man	3152
Nancawri	man	3152
Juang	man	3675
Stieng	many	11
Chrau	many	1568
M.Rolom	many	1589
M.Bunong	many	1589
M.Dip	many	1589
Ma1	many	2447
Ma2	many	2447
Sre	many	1589
KahoChil	many	11
Kor=Cua	many	3159
Kadong	many	2414
Hadang	many	2414
Hre	many	3161
Rengao	many	3164
Didra	many	2414
Sedang	many	2414
Panong	many	3160
Halang	many	3155
Jeh	many	3155
Veh	many	3158
Je	many	1302
Arak	many	2448
Bahnar	many	2447
Tempuan	many	3159
Oy	many	3157
Nhaheun	many	3157
Jru	many	1302
Tariang	many	3158
Kantu	many	3477
Katu	many	1589
Dakkang	many	0
Lao-Katu	many	1589
Pakoh	many	1583
Taoih	many	1583
Ong	many	3478
Taoi	many	3478
Nge	many	3478
Kui	many	3160
Neu	many	3481
Bru	many	1583
BruVK	many	1583
Mak	many	1583
So	many	3480
Tri	many	3480
Nyakur	many	1585
Mon	many	1585
Semelai	many	3852
SemoqBeri	many	2447
Kensiw	many	3853
Jahai	many	3934
Jah-Hut	many	2447
Semai	many	1583
Temiar	many	0
Khmer	many	4086
K.Surin	many	4086
Chong-H	many	2447
Chong	many	2447
Kasong	many	2449
Samre	many	4731
Phong(V)	many	2448
Tuum	many	2448
Liha	many	2448
Cuoi	many	2448
Vietnamese	many	2448
MuongKoi	many	2448
Tho Mon	many	2448
Ruc	many	2448
Arem	many	4611
KhaPhong	many	2448
Malieng	many	2448
Thavung	many	1302
Mang	many	1302
Paliu	many	1302
Bugan	many	3853
Khmu	many	1568
KxinhMul	many	4205
Ksinmul	many	277
Khang	many	4206
Bit	many	4207
Mlabri	many	4208
Pray	many	4207
Phong	many	1593
Iduh	many	0
Hu	many	4318
Khamet	many	4318
Khme	many	4318
Shuangdiang	many	2448
Yongde	many	1906
Pangpin	many	11
Gantang	many	1906
Mang'an	many	2448
Plang	many	2414
Wa	many	2414
Guanshuang	many	1568
Man'e	many	2414
De'ang	many	222
Rumai	many	4488
Khasi	many	1154
Kharia	many	3676
Juang	many	0
Bonda	many	3677
Sora	many	3678
Parengi	many	3680
Santali	many	0
Mundari	many	0
Korku	many	3679
Car	many	3160
Nancawri	many	4018
Stieng	meat	3175
Chrau	meat	3167
M.Rolom	meat	3176
M.Bunong	meat	3174
M.Dip	meat	3553
Ma1	meat	3170
Ma2	meat	3170
Sre	meat	3553
KahoChil	meat	3553
Kor=Cua	meat	3168
Kadong	meat	3172
Hadang	meat	982
Hre	meat	982
Rengao	meat	3171
Didra	meat	982
Sedang	meat	982
Panong	meat	3169
Halang	meat	3169
Jeh	meat	3169
Veh	meat	3169
Je	meat	982
Arak	meat	982
Bahnar	meat	3173
Tempuan	meat	3174
Oy	meat	3166
Nhaheun	meat	3166
Jru	meat	3171
Tariang	meat	982
Kantu	meat	2525
Katu	meat	2451
Dakkang	meat	982
Lao-Katu	meat	982
Pakoh	meat	982
Taoih	meat	0
Ong	meat	982
Taoi	meat	982
Nge	meat	982
Kui	meat	982
Neu	meat	982
Bru	meat	982
BruVK	meat	982
Mak	meat	982
So	meat	982
Tri	meat	982
Nyakur	meat	4760
Mon	meat	4786
Semelai	meat	982
SemoqBeri	meat	982
Kensiw	meat	982
Jahai	meat	982
Jah-Hut	meat	982
Semai	meat	982
Temiar	meat	982
Khmer	meat	982
K.Surin	meat	982
Chong-H	meat	982
Chong	meat	982
Kasong	meat	569
Samre	meat	569
Phong(V)	meat	2525
Tuum	meat	2525
Liha	meat	2525
Cuoi	meat	0
Vietnamese	meat	982
MuongKoi	meat	982
Tho Mon	meat	982
Ruc	meat	982
Arem	meat	982
KhaPhong	meat	4613
Malieng	meat	982
ThavungSo	meat	2525
Thavung	meat	2525
Mang	meat	2451
Paliu	meat	2455
Bugan	meat	2455
Khmu	meat	4210
KxinhMul	meat	2455
Ksinmul	meat	4211
Khang	meat	0
Bit	meat	4212
Mlabri	meat	0
Pray	meat	982
Phong	meat	2455
Iduh	meat	4213
Hu	meat	4319
Khamet	meat	4319
Khme	meat	4319
Shuangdiang	meat	4319
Yongde	meat	4400
Pangpin	meat	4319
Gantang	meat	4319
Mang'an	meat	4319
Plang	meat	4442
Wa	meat	4319
Guanshuang	meat	4319
Man'e	meat	4442
De'ang	meat	4474
Rumai	meat	4474
Khasi	meat	2451
Kharia	meat	0
Juang	meat	4039
Bonda	meat	3682
Sora	meat	3682
Parengi	meat	982
Santali	meat	3682
Mundari	meat	3682
Korku	meat	3682
Car	meat	4019
Nancawri	meat	4019
Stieng	moon	415
Chrau	moon	415
M.Rolom	moon	415
M.Bunong	moon	415
M.Dip	moon	415
Ma1	moon	415
Ma2	moon	415
Sre	moon	415
KahoChil	moon	0
Kor=Cua	moon	4381
Kadong	moon	415
Hadang	moon	415
Hre	moon	415
Rengao	moon	415
Didra	moon	415
Sedang	moon	415
Panong	moon	415
Halang	moon	415
Jeh	moon	415
Veh	moon	415
Je	moon	415
Arak	moon	415
Bahnar	moon	415
Tempuan	moon	3177
Oy	moon	4353
Nhaheun	moon	415
Jru	moon	415
Tariang	moon	415
Kantu	moon	415
Katu	moon	415
Dakkang	moon	415
Lao-Katu	moon	415
Pakoh	moon	415
Taoih	moon	415
Ong	moon	415
Taoi	moon	415
Nge	moon	415
Kui	moon	415
Neu	moon	0
Bru	moon	415
BruVK	moon	415
Mak	moon	415
So	moon	415
Tri	moon	415
Nyakur	moon	4797
Mon	moon	4797
Semelai	moon	0
SemoqBeri	moon	0
Kensiw	moon	415
Jahai	moon	415
Jah-Hut	moon	0
Semai	moon	415
Temiar	moon	415
Khmer	moon	415
K.Surin	moon	415
Chong-H	moon	575
Chong	moon	575
Kasong	moon	575
Samre	moon	575
Phong(V)	moon	2145
Tuum	moon	2145
Liha	moon	2145
Cuoi	moon	2145
Vietnamese	moon	1615
MuongKoi	moon	1615
Tho Mon	moon	1615
Ruc	moon	0
Arem	moon	4614
KhaPhong	moon	4614
KhaPhong	moon	4614
Malieng	moon	2145
ThavungSo	moon	2145
Thavung	moon	2145
Mang	moon	4250
Paliu	moon	4250
Bugan	moon	4320
Khmu	moon	2351
KxinhMul	moon	415
Ksinmul	moon	4214
Khang	moon	575
Bit	moon	2145
Mlabri	moon	415
Pray	moon	4215
Phong	moon	415
Iduh	moon	415
Hu	moon	4320
Khamet	moon	4352
Khme	moon	4352
Shuangdiang	moon	4352
Yongde	moon	4381
Pangpin	moon	4352
Gantang	moon	4381
Mang'an	moon	4352
Plang	moon	415
Wa	moon	415
Guanshuang	moon	415
Man'e	moon	415
De'ang	moon	4352
Rumai	moon	4352
Khasi	moon	4294
Kharia	moon	1615
Juang	moon	1615
Bonda	moon	3305
Sora	moon	3683
Parengi	moon	3683
Santali	moon	0
Mundari	moon	0
Car	moon	4020
Nancawri	moon	415
Stieng	mountain	156
Chrau	mountain	3179
M.Rolom	mountain	3178
M.Bunong	mountain	3178
M.Dip	mountain	3178
