Language	Parameter	Cognateset
Albanian_Arberesh	ant	ant.006
Albanian_Gheg	ant	ant.008
Albanian_Standard	ant	ant.005
AngloNorman	ant	ant.002
Armenian_Classical	ant	ant.002
Armenian_Eastern	ant	ant.002
Armenian_Western	ant	ant.002
Assamese	ant	ant.013
Avestan_Younger	ant	ant.002
Bakhtiari	ant	ant.002
Balochi_Sistani	ant	ant.002
Belarusian	ant	ant.002
Bengali	ant	ant.004
Bhojpuri	ant	ant.012
Breton_Gwened	ant	ant.002
Breton_Treger	ant	ant.002
Bulgarian	ant	ant.002
Catalan	ant	ant.002
Czech	ant	ant.002
Dalmatian_Vegliote	ant	ant.002
Danish	ant	ant.002
Delvari	ant	ant.011
Dutch	ant	ant.002
Elfdalian	ant	ant.002
English	ant	ant.010
Faroese	ant	ant.002
Flemish	ant	ant.002
FrancoProvencal	ant	ant.002
French	ant	ant.002
Frisian	ant	ant.010
Friulian	ant	ant.002
Gaelic_Irish	ant	ant.015
Gaelic_Manx	ant	ant.015
Gaelic_Scottish	ant	ant.015
Gawarbati	ant	ant.004
Gawri	ant	ant.004
German	ant	ant.010
German_Bernese	ant	ant.010
Greek_Ancient	ant	ant.002
Greek_Cappadocian	ant	ant.002
Greek_Cypriot	ant	ant.019
Greek_Italiot	ant	ant.002
Greek_Modern_Std	ant	ant.002
Greek_Pontic	ant	ant.002
Hawrami	ant	ant.002
Hindi	ant	ant.012
Icelandic	ant	ant.002
Italian	ant	ant.002
Kalasaala_Niseigram	ant	ant.020
Kamviri	ant	ant.001
Kashmiri	ant	ant.018
Kashubian	ant	ant.002
Khotanese	ant	ant.002
Khowar	ant	ant.004
Khwarazmian	ant	ant.002
Kumzari	ant	ant.011
Kurdish_C._Jafi	ant	ant.002
Kurdish_N._Bahdini	ant	ant.002
Kurdish_S._Elami	ant	ant.002
Kurdish_S._Qorveh	ant	ant.002
Katavari_Ktivi	ant	ant.001
Ladin	ant	ant.002
Lari	ant	ant.002
Late_Cornish	ant	ant.002
Latgalian	ant	ant.021
Latin	ant	ant.002
Latvian	ant	ant.021
Lithuanian	ant	ant.021
Luxembourgish	ant	ant.017
Macedonian	ant	ant.002
Macedonian_Suho	ant	ant.002
Macedonian_Visoka	ant	ant.002
Magahi	ant	ant.012
Maithili	ant	ant.012
Marathi	ant	ant.014
Mazanderani	ant	ant.002
MeglenoRomanian	ant	ant.002
Middle_Breton	ant	ant.002
Middle_Dutch	ant	ant.002
Middle_High_German	ant	ant.010
Middle_Persian	ant	ant.002
Middle_Welsh	ant	ant.002
Milanese	ant	ant.002
Neapolitan	ant	ant.002
Nepali	ant	ant.003
Norwegian_Bokmal	ant	ant.002
Norwegian_Nynorsk	ant	ant.002
Old_Breton	ant	ant.002
Old_Catalan	ant	ant.002
Old_Church_Slavonic	ant	ant.002
Old_Czech	ant	ant.002
Old_English	ant	ant.010
Old_French	ant	ant.002
Old_High_German	ant	ant.010
Old_Icelandic	ant	ant.002
Old_Irish	ant	ant.015
Old_Occitan	ant	ant.002
Old_Polish	ant	ant.002
Old_Prussian	ant	ant.022
Old_Spanish	ant	ant.002
Old_Swedish	ant	ant.002
Ossetic_Digor	ant	ant.002
Ossetic_Iron	ant	ant.002
Pali	ant	ant.004
Palula	ant	ant.004
Parthian	ant	ant.002
Pashai_NorthWest	ant	ant.004
Pashto	ant	ant.002
Persian_Tehran	ant	ant.002
Polabian	ant	ant.002
Polish	ant	ant.002
Portuguese	ant	ant.002
Portuguese_Brazilian	ant	ant.002
Punjabi	ant	ant.016
Raji_Barzoki	ant	ant.002
Romanian	ant	ant.002
Russian	ant	ant.002
Rusyn	ant	ant.002
Sardinian_Logudoro	ant	ant.002
Sardinian_Nuoro	ant	ant.002
Sarikoli	ant	ant.002
SerboCroat	ant	ant.002
Sinhalese	ant	ant.009
Slovak	ant	ant.002
Slovene	ant	ant.002
Slovene_Early_Modern	ant	ant.002
Slovene_Kostel	ant	ant.002
Sogdian	ant	ant.002
Sorbian_Lower	ant	ant.002
Sorbian_Upper	ant	ant.002
Spanish	ant	ant.002
Swedish	ant	ant.002
Tati	ant	ant.002
Tocharian_B	ant	ant.002
Ukrainian	ant	ant.002
Urdu	ant	ant.012
Vedic_Early	ant	ant.002
Vasivari_Paski	ant	ant.007
Wakhi	ant	ant.002
Walloon	ant	ant.002
Welsh_North	ant	ant.002
Yaghnobi	ant	ant.002
Albanian_Arberesh	ash	ash.011
Albanian_Gheg	ash	ash.011
Albanian_Standard	ash	ash.011
AngloNorman	ash	ash.011
Armenian_Classical	ash	ash.014
Armenian_Eastern	ash	ash.014
Armenian_Western	ash	ash.014
Assamese	ash	ash.023
Avestan_Younger	ash	ash.019
Bakhtiari	ash	ash.018
Bakhtiari	ash	ash.022
Balochi_Sistani	ash	ash.029
Belarusian	ash	ash.029
Bengali	ash	ash.023
Bhojpuri	ash	ash.021
Breton_Gwened	ash	ash.002
Breton_Treger	ash	ash.002
Bulgarian	ash	ash.029
Catalan	ash	ash.011
Czech	ash	ash.029
Dalmatian_Vegliote	ash	ash.005
Danish	ash	ash.022
Delvari	ash	ash.009
Dutch	ash	ash.022
Elfdalian	ash	ash.022
English	ash	ash.022
Faroese	ash	ash.022
Flemish	ash	ash.022
FrancoProvencal	ash	ash.011
French	ash	ash.011
Frisian	ash	ash.022
Friulian	ash	ash.011
Gaelic_Irish	ash	ash.002
Gaelic_Manx	ash	ash.002
Gaelic_Scottish	ash	ash.002
Gawarbati	ash	ash.008
Gawri	ash	ash.023
German	ash	ash.022
German_Bernese	ash	ash.022
Gothic	ash	ash.022
Greek_Ancient	ash	ash.027
Greek_Cappadocian	ash	ash.026
Greek_Cypriot	ash	ash.026
Greek_Italiot	ash	ash.013
Greek_Modern_Std	ash	ash.026
Greek_New_Testament	ash	ash.027
Greek_Pontic	ash	ash.026
Hawrami	ash	ash.017
Hindi	ash	ash.021
Hittite	ash	ash.022
Icelandic	ash	ash.022
Italian	ash	ash.011
Kalasaala_Niseigram	ash	ash.022
Kamviri	ash	ash.022
Kashmiri	ash	ash.004
Kashubian	ash	ash.029
Khotanese	ash	ash.019
Khowar	ash	ash.025
Khwarazmian	ash	ash.019
Kumzari	ash	ash.007
Kurdish_C._Jafi	ash	ash.018
Kurdish_N._Bahdini	ash	ash.010
Kurdish_S._Elami	ash	ash.018
Kurdish_S._Qorveh	ash	ash.018
Katavari_Eastern	ash	ash.022
Katavari_Ktivi	ash	ash.022
Ladin	ash	ash.011
Lari	ash	ash.009
Late_Cornish	ash	ash.002
Latgalian	ash	ash.029
Latin	ash	ash.011
Latvian	ash	ash.029
Lithuanian	ash	ash.029
Luxembourgish	ash	ash.022
Macedonian	ash	ash.029
Macedonian_Suho	ash	ash.029
Macedonian_Visoka	ash	ash.029
Magahi	ash	ash.015
Maithili	ash	ash.023
Marathi	ash	ash.021
Mazanderani	ash	ash.003
MeglenoRomanian	ash	ash.011
Middle_Breton	ash	ash.002
Middle_Cornish	ash	ash.002
Middle_Dutch	ash	ash.022
Middle_High_German	ash	ash.022
Middle_Persian	ash	ash.019
Middle_Welsh	ash	ash.002
Milanese	ash	ash.011
Neapolitan	ash	ash.011
Nepali	ash	ash.024
Norwegian_Bokmal	ash	ash.022
Norwegian_Nynorsk	ash	ash.022
Old_Catalan	ash	ash.011
Old_Church_Slavonic	ash	ash.029
Old_Czech	ash	ash.029
Old_English	ash	ash.022
Old_French	ash	ash.011
Old_High_German	ash	ash.022
Old_Icelandic	ash	ash.022
Old_Irish	ash	ash.002
Old_Occitan	ash	ash.011
Old_Polish	ash	ash.029
Old_Prussian	ash	ash.029
Old_Saxon	ash	ash.022
Old_Spanish	ash	ash.011
Old_Swedish	ash	ash.022
Ossetic_Digor	ash	ash.020
Ossetic_Iron	ash	ash.020
Pali	ash	ash.001
Palula	ash	ash.023
Pashai_NorthWest	ash	ash.022
Pashto	ash	ash.019
Persian_Tehran	ash	ash.022
Polabian	ash	ash.029
Polish	ash	ash.029
Portuguese	ash	ash.011
Portuguese_Brazilian	ash	ash.011
Punjabi	ash	ash.021
Raji_Barzoki	ash	ash.018
Romanian	ash	ash.011
Romanian	ash	ash.028
Russian	ash	ash.029
Rusyn	ash	ash.029
Sardinian_Logudoro	ash	ash.011
Sardinian_Nuoro	ash	ash.011
Sarikoli	ash	ash.019
Sanuviri_Wama	ash	ash.012
SerboCroat	ash	ash.029
Sinhalese	ash	ash.016
Slovak	ash	ash.029
Slovene	ash	ash.029
Slovene_Early_Modern	ash	ash.029
Slovene_Kostel	ash	ash.029
Sogdian	ash	ash.019
Sorbian_Lower	ash	ash.029
Sorbian_Upper	ash	ash.029
Spanish	ash	ash.011
Swedish	ash	ash.022
Tati	ash	ash.018
Ukrainian	ash	ash.029
Urdu	ash	ash.021
Vedic_Early	ash	ash.022
Vasivari_Paski	ash	ash.022
Wakhi	ash	ash.029
Walloon	ash	ash.011
Welsh_North	ash	ash.002
Yaghnobi	ash	ash.006
Albanian_Arberesh	back	back.002
Albanian_Gheg	back	back.011
Albanian_Standard	back	back.011
AngloNorman	back	back.020
Armenian_Classical	back	back.003
Armenian_Eastern	back	back.028
Armenian_Western	back	back.003
Assamese	back	back.024
Avestan_Younger	back	back.024
Bakhtiari	back	back.008
Bakhtiari	back	back.024
Balochi_Sistani	back	back.024
Belarusian	back	back.036
Bengali	back	back.024
Bhojpuri	back	back.024
Breton_Gwened	back	back.025
Breton_Treger	back	back.025
Bulgarian	back	back.001
Catalan	back	back.032
Czech	back	back.037
Dalmatian_Vegliote	back	back.032
Danish	back	back.027
Delvari	back	back.008
Dutch	back	back.027
Elfdalian	back	back.027
English	back	back.022
Faroese	back	back.022
Flemish	back	back.027
FrancoProvencal	back	back.014
French	back	back.020
Frisian	back	back.027
Friulian	back	back.032
Gaelic_Irish	back	back.030
Gaelic_Manx	back	back.030
Gaelic_Scottish	back	back.030
Gawarbati	back	back.024
Gawri	back	back.021
German	back	back.027
German_Bernese	back	back.027
Greek_Ancient	back	back.040
Greek_Cappadocian	back	back.023
Greek_Cypriot	back	back.023
Greek_Italiot	back	back.029
Greek_Modern_Std	back	back.029
Greek_New_Testament	back	back.040
Greek_Pontic	back	back.029
Greek_Pontic	back	back.023
Hawrami	back	back.024
Hindi	back	back.024
Hittite	back	back.007
Icelandic	back	back.022
Italian	back	back.032
Kalasaala_Niseigram	back	back.012
Kamviri	back	back.024
Kashmiri	back	back.039
Kashubian	back	back.029
Khotanese	back	back.024
Khowar	back	back.008
Khwarazmian	back	back.024
Kumzari	back	back.008
Kurdish_C._Jafi	back	back.024
Kurdish_N._Bahdini	back	back.024
Kurdish_S._Elami	back	back.024
Kurdish_S._Qorveh	back	back.024
Katavari_Eastern	back	back.024
Katavari_Ktivi	back	back.024
Ladin	back	back.034
Lari	back	back.008
Late_Cornish	back	back.025
Latgalian	back	back.004
Latin	back	back.010
Latvian	back	back.004
Lithuanian	back	back.004
Luxembourgish	back	back.027
Macedonian	back	back.001
Macedonian_Suho	back	back.001
Macedonian_Visoka	back	back.001
Magahi	back	back.024
Maithili	back	back.024
Marathi	back	back.024
Mazanderani	back	back.024
MeglenoRomanian	back	back.026
Middle_Breton	back	back.025
Middle_Cornish	back	back.025
Middle_Dutch	back	back.027
Middle_High_German	back	back.027
Middle_Persian	back	back.024
Middle_Welsh	back	back.025
Milanese	back	back.032
Neapolitan	back	back.014
Nepali	back	back.024
Norwegian_Bokmal	back	back.027
Norwegian_Nynorsk	back	back.027
Old_Catalan	back	back.020
Old_Church_Slavonic	back	back.033
Old_Czech	back	back.033
Old_English	back	back.027
Old_French	back	back.020
Old_High_German	back	back.027
Old_Icelandic	back	back.022
Old_Irish	back	back.030
Old_Novgorod	back	back.033
Old_Occitan	back	back.020
Old_Polish	back	back.033
Old_Prussian	back	back.006
Old_Saxon	back	back.022
Old_Spanish	back	back.035
Old_Swedish	back	back.022
Old_Swedish	back	back.027
Old_Welsh	back	back.025
Ossetic_Digor	back	back.005
Ossetic_Iron	back	back.005
Pali	back	back.024
Palula	back	back.021
Parthian	back	back.024
Pashai_NorthWest	back	back.038
Pashto	back	back.009
Persian_Tehran	back	back.024
Polabian	back	back.033
Polish	back	back.029
Portuguese	back	back.013
Portuguese_Brazilian	back	back.013
Punjabi	back	back.024
Raji_Barzoki	back	back.018
Romanian	back	back.035
Russian	back	back.036
Rusyn	back	back.029
Sardinian_Logudoro	back	back.032
Sardinian_Nuoro	back	back.032
Sarikoli	back	back.016
Sarikoli	back	back.015
Sanuviri_Wama	back	back.024
SerboCroat	back	back.019
Sinhalese	back	back.024
Slovak	back	back.033
Slovene	back	back.033
Slovene_Early_Modern	back	back.033
Slovene_Kostel	back	back.033
Sogdian	back	back.024
Sorbian_Lower	back	back.033
Sorbian_Upper	back	back.033
Spanish	back	back.035
Swedish	back	back.027
Tati	back	back.024
Tocharian_B	back	back.031
Ukrainian	back	back.036
Urdu	back	back.024
Vedic_Early	back	back.024
Vasivari_Paski	back	back.017
Wakhi	back	back.015
Walloon	back	back.014
Welsh_North	back	back.025
Yaghnobi	back	back.016
Albanian_Arberesh	bad	bad.066
Albanian_Gheg	bad	bad.058
Albanian_Standard	bad	bad.058
AngloNorman	bad	bad.025
Armenian_Classical	bad	bad.014
Armenian_Eastern	bad	bad.014
Armenian_Western	bad	bad.072
Assamese	bad	bad.052
Avestan_Younger	bad	bad.053
Bactrian	bad	bad.045
Bakhtiari	bad	bad.047
Balochi_Sistani	bad	bad.020
Belarusian	bad	bad.067
Bengali	bad	bad.052
Bengali	bad	bad.017
Bhojpuri	bad	bad.046
Breton_Gwened	bad	bad.042
Breton_Treger	bad	bad.042
Bulgarian	bad	bad.021
Catalan	bad	bad.025
Czech	bad	bad.063
Dalmatian_Vegliote	bad	bad.024
Danish	bad	bad.073
Delvari	bad	bad.068
Dutch	bad	bad.040
Elfdalian	bad	bad.073
English	bad	bad.028
Faroese	bad	bad.013
Flemish	bad	bad.040
FrancoProvencal	bad	bad.025
French	bad	bad.025
Frisian	bad	bad.016
Friulian	bad	bad.011
Gaelic_Irish	bad	bad.043
Gaelic_Manx	bad	bad.074
Gaelic_Scottish	bad	bad.043
Gawarbati	bad	bad.001
Gawri	bad	bad.009
German	bad	bad.040
German_Bernese	bad	bad.040
Gothic	bad	bad.023
Greek_Ancient	bad	bad.008
Greek_Cappadocian	bad	bad.071
Greek_Cypriot	bad	bad.008
Greek_Italiot	bad	bad.075
Greek_Modern_Std	bad	bad.008
Greek_Mycenaean	bad	bad.008
Greek_New_Testament	bad	bad.008
Greek_Pontic	bad	bad.008
Hawrami	bad	bad.004
Hindi	bad	bad.017
Hittite	bad	bad.049
Icelandic	bad	bad.076
Italian	bad	bad.060
Kalasaala_Niseigram	bad	bad.065
Kamviri	bad	bad.041
Kashmiri	bad	bad.054
Kashubian	bad	bad.027
Khotanese	bad	bad.005
Khowar	bad	bad.057
Khwarazmian	bad	bad.062
Kumzari	bad	bad.056
Kurdish_C._Jafi	bad	bad.004
Kurdish_N._Bahdini	bad	bad.069
Kurdish_S._Elami	bad	bad.038
Kurdish_S._Qorveh	bad	bad.004
Katavari_Eastern	bad	bad.041
Katavari_Ktivi	bad	bad.041
Ladin	bad	bad.010
Lari	bad	bad.068
Late_Cornish	bad	bad.006
Latgalian	bad	bad.035
Latgalian	bad	bad.019
Latin	bad	bad.025
Latvian	bad	bad.029
Lithuanian	bad	bad.002
Luvian	bad	bad.049
Luxembourgish	bad	bad.040
Macedonian	bad	bad.021
Macedonian_Suho	bad	bad.034
Macedonian_Visoka	bad	bad.021
Magahi	bad	bad.017
Maithili	bad	bad.017
Marathi	bad	bad.077
Mazanderani	bad	bad.020
MeglenoRomanian	bad	bad.003
Middle_Breton	bad	bad.055
Middle_Breton	bad	bad.015
Middle_Cornish	bad	bad.055
Middle_Dutch	bad	bad.070
Middle_High_German	bad	bad.023
Middle_Persian	bad	bad.068
Middle_Welsh	bad	bad.055
Milanese	bad	bad.060
Neapolitan	bad	bad.025
Nepali	bad	bad.061
Norwegian_Bokmal	bad	bad.073
Norwegian_Nynorsk	bad	bad.073
Old_Catalan	bad	bad.025
Old_Church_Slavonic	bad	bad.044
Old_Czech	bad	bad.044
Old_English	bad	bad.023
Old_French	bad	bad.025
Old_Frisian	bad	bad.051
Old_High_German	bad	bad.023
Old_Icelandic	bad	bad.013
Old_Irish	bad	bad.055
Old_Novgorod	bad	bad.027
Old_Occitan	bad	bad.025
Old_Polish	bad	bad.044
Old_Prussian	bad	bad.026
Old_Saxon	bad	bad.023
Old_Spanish	bad	bad.025
Old_Swedish	bad	bad.013
Old_Swedish	bad	bad.076
Oscan	bad	bad.025
Ossetic_Digor	bad	bad.036
Ossetic_Iron	bad	bad.039
Pali	bad	bad.022
Palula	bad	bad.001
Parthian	bad	bad.068
Pashai_NorthWest	bad	bad.050
Pashto	bad	bad.020
Persian_Tehran	bad	bad.068
Polabian	bad	bad.012
Polish	bad	bad.044
Portuguese	bad	bad.025
Portuguese_Brazilian	bad	bad.025
Punjabi	bad	bad.046
Raji_Barzoki	bad	bad.068
Romanian	bad	bad.024
Russian	bad	bad.007
Rusyn	bad	bad.007
Sardinian_Logudoro	bad	bad.025
Sardinian_Nuoro	bad	bad.025
Sarikoli	bad	bad.030
SerboCroat	bad	bad.021
Sinhalese	bad	bad.064
Slovak	bad	bad.044
Slovene	bad	bad.032
Slovene_Early_Modern	bad	bad.012
Slovene_Kostel	bad	bad.032
Sogdian	bad	bad.038
Sorbian_Lower	bad	bad.063
Sorbian_Upper	bad	bad.063
Spanish	bad	bad.025
Swedish	bad	bad.073
Tati	bad	bad.020
Tocharian_A	bad	bad.018
Tocharian_B	bad	bad.048
Ukrainian	bad	bad.037
Urdu	bad	bad.017
Vedic_Early	bad	bad.033
Vasivari_Paski	bad	bad.059
Wakhi	bad	bad.031
Walloon	bad	bad.025
Welsh_North	bad	bad.055
Yaghnobi	bad	bad.020
Albanian_Arberesh	bark	bark.035
Albanian_Gheg	bark	bark.013
Albanian_Standard	bark	bark.013
AngloNorman	bark	bark.031
Armenian_Classical	bark	bark.040
Armenian_Eastern	bark	bark.040
Armenian_Western	bark	bark.040
Assamese	bark	bark.021
Bakhtiari	bark	bark.037
Balochi_Sistani	bark	bark.037
Belarusian	bark	bark.026
Bengali	bark	bark.021
Bhojpuri	bark	bark.020
Breton_Gwened	bark	bark.010
Breton_Treger	bark	bark.033
Bulgarian	bark	bark.026
Catalan	bark	bark.031
Czech	bark	bark.026
Delvari	bark	bark.037
Dutch	bark	bark.028
Elfdalian	bark	bark.030
English	bark	bark.017
Faroese	bark	bark.030
Flemish	bark	bark.042
FrancoProvencal	bark	bark.031
French	bark	bark.031
Frisian	bark	bark.042
Friulian	bark	bark.031
Gaelic_Irish	bark	bark.033
Gaelic_Manx	bark	bark.033
Gaelic_Scottish	bark	bark.033
Gaulish	bark	bark.033
Gawarbati	bark	bark.001
Gawri	bark	bark.019
German	bark	bark.023
German_Bernese	bark	bark.023
Greek_Ancient	bark	bark.016
Greek_Cappadocian	bark	bark.016
Greek_Cypriot	bark	bark.016
Greek_Italiot	bark	bark.016
Greek_Modern_Std	bark	bark.016
Greek_Pontic	bark	bark.016
Hawrami	bark	bark.015
Hindi	bark	bark.020
Icelandic	bark	bark.030
Italian	bark	bark.031
Kalasaala_Niseigram	bark	bark.005
Kamviri	bark	bark.005
Kashmiri	bark	bark.011
Kashubian	bark	bark.026
Khotanese	bark	bark.002
Khowar	bark	bark.038
Kumzari	bark	bark.029
Kurdish_C._Jafi	bark	bark.037
Kurdish_N._Bahdini	bark	bark.009
Kurdish_S._Elami	bark	bark.018
Kurdish_S._Qorveh	bark	bark.037
Kurdish_S._Qorveh	bark	bark.015
Katavari_Eastern	bark	bark.005
Katavari_Ktivi	bark	bark.005
Ladin	bark	bark.031
Lari	bark	bark.037
Late_Cornish	bark	bark.033
Latin	bark	bark.031
Latvian	bark	bark.014
Lithuanian	bark	bark.022
Luxembourgish	bark	bark.039
Macedonian	bark	bark.026
Macedonian_Suho	bark	bark.026
Macedonian_Visoka	bark	bark.026
Magahi	bark	bark.020
Maithili	bark	bark.020
Marathi	bark	bark.020
Mazanderani	bark	bark.037
MeglenoRomanian	bark	bark.036
Middle_Breton	bark	bark.033
Middle_Dutch	bark	bark.028
Middle_High_German	bark	bark.023
Middle_Persian	bark	bark.037
Middle_Welsh	bark	bark.033
Milanese	bark	bark.032
Neapolitan	bark	bark.031
Nepali	bark	bark.021
Norwegian_Bokmal	bark	bark.030
Norwegian_Nynorsk	bark	bark.030
Old_Breton	bark	bark.033
Old_Catalan	bark	bark.031
Old_Church_Slavonic	bark	bark.026
Old_Czech	bark	bark.026
Old_English	bark	bark.023
Old_French	bark	bark.031
Old_High_German	bark	bark.023
Old_Icelandic	bark	bark.030
Old_Irish	bark	bark.033
Old_Occitan	bark	bark.031
Old_Polish	bark	bark.026
Old_Prussian	bark	bark.006
Old_Saxon	bark	bark.023
Old_Spanish	bark	bark.031
Old_Swedish	bark	bark.030
Ossetic_Digor	bark	bark.007
Ossetic_Iron	bark	bark.007
Pali	bark	bark.034
Palula	bark	bark.019
Pashai_NorthWest	bark	bark.027
Pashto	bark	bark.024
Persian_Tehran	bark	bark.037
Polabian	bark	bark.026
Polish	bark	bark.026
Portuguese	bark	bark.031
Portuguese_Brazilian	bark	bark.031
Punjabi	bark	bark.020
Raji_Barzoki	bark	bark.037
Romanian	bark	bark.031
Russian	bark	bark.026
Rusyn	bark	bark.026
Sardinian_Logudoro	bark	bark.031
Sardinian_Nuoro	bark	bark.031
Sarikoli	bark	bark.025
Sanuviri_Wama	bark	bark.005
SerboCroat	bark	bark.026
Sinhalese	bark	bark.008
Slovak	bark	bark.026
Slovene	bark	bark.026
Slovene_Early_Modern	bark	bark.026
Slovene_Kostel	bark	bark.026
Sorbian_Lower	bark	bark.026
Sorbian_Upper	bark	bark.026
Spanish	bark	bark.031
Swedish	bark	bark.042
Tati	bark	bark.037
Tocharian_B	bark	bark.041
Ukrainian	bark	bark.026
Urdu	bark	bark.020
Vedic_Early	bark	bark.021
Vasivari_Paski	bark	bark.003
Wakhi	bark	bark.004
Walloon	bark	bark.012
Welsh_North	bark	bark.033
Yaghnobi	bark	bark.004
Albanian_Arberesh	belly	belly.019
Albanian_Gheg	belly	belly.037
Albanian_Standard	belly	belly.019
AngloNorman	belly	belly.002
Armenian_Classical	belly	belly.007
Armenian_Eastern	belly	belly.007
Armenian_Western	belly	belly.007
Assamese	belly	belly.044
Avestan_Younger	belly	belly.002
Bakhtiari	belly	belly.013
Balochi_Sistani	belly	belly.014
Belarusian	belly	belly.042
Bengali	belly	belly.044
Bhojpuri	belly	belly.044
Breton_Gwened	belly	belly.032
Breton_Treger	belly	belly.020
Bulgarian	belly	belly.036
Catalan	belly	belly.012
Czech	belly	belly.025
Dalmatian_Vegliote	belly	belly.002
Danish	belly	belly.018
Delvari	belly	belly.013
Dutch	belly	belly.017
Elfdalian	belly	belly.042
English	belly	belly.004
Faroese	belly	belly.017
Flemish	belly	belly.017
FrancoProvencal	belly	belly.002
French	belly	belly.002
Frisian	belly	belly.017
Friulian	belly	belly.012
Gaelic_Irish	belly	belly.032
Gaelic_Manx	belly	belly.032
Gaelic_Scottish	belly	belly.025
Gawarbati	belly	belly.002
Gawri	belly	belly.008
German	belly	belly.017
German_Bernese	belly	belly.017
Gothic	belly	belly.045
Greek_Ancient	belly	belly.031
Greek_Cappadocian	belly	belly.028
Greek_Cypriot	belly	belly.006
Greek_Italiot	belly	belly.006
Greek_Modern_Std	belly	belly.006
Greek_New_Testament	belly	belly.031
Greek_Pontic	belly	belly.006
Hawrami	belly	belly.014
Hindi	belly	belly.044
Hittite	belly	belly.016
Icelandic	belly	belly.042
Italian	belly	belly.012
Kalasaala_Niseigram	belly	belly.009
Kamviri	belly	belly.027
Kashmiri	belly	belly.005
Kashubian	belly	belly.025
Khotanese	belly	belly.002
Khowar	belly	belly.010
Khwarazmian	belly	belly.002
Kumzari	belly	belly.038
Kurdish_C._Jafi	belly	belly.039
Kurdish_N._Bahdini	belly	belly.015
Kurdish_S._Elami	belly	belly.038
Kurdish_S._Qorveh	belly	belly.015
Katavari_Eastern	belly	belly.027
Katavari_Ktivi	belly	belly.027
Ladin	belly	belly.002
Lari	belly	belly.013
Late_Cornish	belly	belly.022
Latgalian	belly	belly.002
Latin	belly	belly.002
Latvian	belly	belly.002
Lithuanian	belly	belly.046
Luxembourgish	belly	belly.017
Macedonian	belly	belly.029
Macedonian_Suho	belly	belly.036
Macedonian_Visoka	belly	belly.036
Magahi	belly	belly.044
Maithili	belly	belly.044
Marathi	belly	belly.044
Mazanderani	belly	belly.043
MeglenoRomanian	belly	belly.001
Middle_Breton	belly	belly.020
Middle_Cornish	belly	belly.022
Middle_Dutch	belly	belly.017
Middle_High_German	belly	belly.017
Middle_Persian	belly	belly.043
Middle_Welsh	belly	belly.032
Middle_Welsh	belly	belly.022
Milanese	belly	belly.012
Neapolitan	belly	belly.012
Nepali	belly	belly.044
Norwegian_Bokmal	belly	belly.018
Norwegian_Nynorsk	belly	belly.018
Old_Breton	belly	belly.022
Old_Catalan	belly	belly.002
Old_Church_Slavonic	belly	belly.021
Old_Czech	belly	belly.025
Old_English	belly	belly.017
Old_French	belly	belly.002
Old_Frisian	belly	belly.017
Old_High_German	belly	belly.017
Old_Icelandic	belly	belly.042
Old_Irish	belly	belly.025
Old_Novgorod	belly	belly.021
Old_Occitan	belly	belly.026
Old_Polish	belly	belly.025
Old_Prussian	belly	belly.002
Old_Saxon	belly	belly.045
Old_Spanish	belly	belly.002
Old_Swedish	belly	belly.017
Old_Welsh	belly	belly.022
Ossetic_Digor	belly	belly.034
Ossetic_Iron	belly	belly.034
Pali	belly	belly.002
Palula	belly	belly.008
Pashai_NorthWest	belly	belly.011
Pashto	belly	belly.030
Persian_Tehran	belly	belly.043
Polabian	belly	belly.042
Polish	belly	belly.025
Portuguese	belly	belly.040
Portuguese_Brazilian	belly	belly.040
Punjabi	belly	belly.044
Raji_Barzoki	belly	belly.043
Romanian	belly	belly.035
Russian	belly	belly.042
Rusyn	belly	belly.033
Sardinian_Logudoro	belly	belly.002
Sardinian_Nuoro	belly	belly.002
Sarikoli	belly	belly.002
Sanuviri_Wama	belly	belly.027
SerboCroat	belly	belly.024
Sinhalese	belly	belly.011
Slovak	belly	belly.025
Slovene	belly	belly.024
Slovene_Early_Modern	belly	belly.024
Slovene_Kostel	belly	belly.023
Sogdian	belly	belly.003
Sorbian_Lower	belly	belly.025
Sorbian_Upper	belly	belly.025
Spanish	belly	belly.040
Swedish	belly	belly.018
Tati	belly	belly.043
Tocharian_A	belly	belly.041
Tocharian_B	belly	belly.041
Ukrainian	belly	belly.042
Urdu	belly	belly.044
Vedic_Early	belly	belly.002
Vasivari_Paski	belly	belly.002
Wakhi	belly	belly.002
Walloon	belly	belly.002
Welsh_North	belly	belly.032
Yaghnobi	belly	belly.002
Albanian_Arberesh	big	big.031
Albanian_Gheg	big	big.031
Albanian_Standard	big	big.031
AngloNorman	big	big.032
Armenian_Classical	big	big.031
Armenian_Eastern	big	big.031
Armenian_Western	big	big.031
Assamese	big	big.017
Avestan_Younger	big	big.031
Bactrian	big	big.014
Bakhtiari	big	big.015
Balochi_Sistani	big	big.005
Belarusian	big	big.025
Bengali	big	big.040
Bhojpuri	big	big.040
Breton_Gwened	big	big.039
Breton_Treger	big	big.039
Bulgarian	big	big.012
Catalan	big	big.032
Czech	big	big.025
Dalmatian_Vegliote	big	big.009
Danish	big	big.014
Delvari	big	big.024
Dutch	big	big.011
Elfdalian	big	big.014
English	big	big.004
Faroese	big	big.014
Flemish	big	big.011
FrancoProvencal	big	big.032
French	big	big.032
Frisian	big	big.011
Friulian	big	big.032
