ID,Parameter_ID,Value,Form,Segments,Cognacy,Loan,Borrowing,Language_ID,Language_Name,Glottocode,Glottolog_Name,ISO639P3code,Family,SubGroup,Parameter_Name,Concepticon_ID,Concepticon_Gloss,Cognacy_Doubt,Cognate_Detection_Method
ProtoPurus-186_wet-1,186_wet,*potseja-,potseja,p o ts e j a,186,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,wet,1726,WET,false,expert
Inapari-186_wet-1,186_wet,potejá-má-ri ,potejá-má-ri,p o t e j á/a + m á/a + r i,186,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,wet,1726,WET,false,expert
Yine-186_wet-1,186_wet,potsja-lɨ ,potsja-lɨ,p o ts j a + l ɨ,186,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,wet,1726,WET,false,expert
ProtoPurus-187_dry-1,187_dry,*puperi-,puperi,p u p e r i,187,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,dry,1398,DRY,false,expert
Inapari-187_dry-1,187_dry,puperí-má-ri ,puperí-má-ri,p u p e r í/i + m á/a + r i,187,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,dry,1398,DRY,false,expert
Yine-187_dry-1,187_dry,popri-ri ,popri-ri,p o p r i + r i,187,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,dry,1398,DRY,false,expert
ProtoPurus-188_new-1,188_new,*herutɨ,herutɨ,h e r u t ɨ,188,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,new,1231,NEW,false,expert
Inapari-188_new-1,188_new,herúʧi ,herúʧi,h e r ú/u tʃ i,188,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,new,1231,NEW,false,expert
Yine-188_new-1,188_new,herotɨ ,herotɨ,h e r o t ɨ,188,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,new,1231,NEW,false,expert
ProtoPurus-189_heavy-1,189_heavy,*pO-hɨno-rɨ,pO-hɨno-rɨ,p O/o + h ɨ n o + r ɨ,189,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,heavy,1210,HEAVY,false,expert
Inapari-189_heavy-1,189_heavy,pɨɨnorɨ ,pɨɨnorɨ,p ɨː n o r ɨ,189,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,heavy,1210,HEAVY,false,expert
Yine-189_heavy-1,189_heavy,hinolɨ ,hinolɨ,h i n o l ɨ,189,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,heavy,1210,HEAVY,false,expert
ProtoPurus-190_above-1,190_above,*teno,teno,t e n o,190,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,above,1741,ABOVE,false,expert
Inapari-190_above-1,190_above,téno ,téno,t é/e n o,190,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,above,1741,ABOVE,false,expert
Yine-190_above-1,190_above,teno ,teno,t e n o,190,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,above,1741,ABOVE,false,expert
ProtoPurus-191_below-1,191_below,*rapɨ-,rapɨ,r a p ɨ,191,,,ProtoPurus,Proto-Purus,puru1265,Purus,,Arawakan,,below,1485,BELOW OR UNDER,false,expert
Inapari-191_below-1,191_below,rapɨ[ʧa] ,rapɨ[ʧa],r a p ɨ tʃ a,191,,,Inapari,Iñapari,inap1242,Iñapari,inp,Arawakan,,below,1485,BELOW OR UNDER,false,expert
Yine-191_below-1,191_below,rapɨ[ko] ,rapɨ[ko],r a p ɨ k o,191,,,Yine,Yine,yine1238,Yine,pib,Arawakan,,below,1485,BELOW OR UNDER,false,expert
